Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 09,Assignment 10
Synthetic Student 316,SYN-EXP-000316,SYN-SIS-000316,synthetic316,qgarcia30@schoolname.example,Section D,70.53,0
Synthetic Student 317,SYN-EXP-000317,SYN-SIS-000317,synthetic317,rhayes30@schoolname.example,Section A,59.57,63.3
Synthetic Student 318,SYN-EXP-000318,SYN-SIS-000318,synthetic318,sibrahim30@schoolname.example,Section B,72.59,74.37
Synthetic Student 319,SYN-EXP-000319,SYN-SIS-000319,synthetic319,tjohnson30@schoolname.example,Section C,46.52,44.2
Synthetic Student 320,SYN-EXP-000320,SYN-SIS-000320,synthetic320,vkim30@schoolname.example,Section D,38.55,45.19
Synthetic Student 321,SYN-EXP-000321,SYN-SIS-000321,synthetic321,amartinez30@schoolname.example,Section A,46.93,47.78
Synthetic Student 322,SYN-EXP-000322,SYN-SIS-000322,synthetic322,bnelson30@schoolname.example,Section B,42.87,49.89
Synthetic Student 323,SYN-EXP-000323,SYN-SIS-000323,synthetic323,cortiz30@schoolname.example,Section C,42.22,39.12
Synthetic Student 324,SYN-EXP-000324,SYN-SIS-000324,synthetic324,dprice30@schoolname.example,Section D,40,50.37
Synthetic Student 325,SYN-EXP-000325,SYN-SIS-000325,synthetic325,estone30@schoolname.example,Section A,35.16,42.13
Synthetic Student 326,SYN-EXP-000326,SYN-SIS-000326,synthetic326,fmiller30@schoolname.example,Section B,0,73.84
Synthetic Student 327,SYN-EXP-000327,SYN-SIS-000327,synthetic327,grivera30@schoolname.example,Section C,41.47,47.52
Synthetic Student 328,SYN-EXP-000328,SYN-SIS-000328,synthetic328,hnguyen30@schoolname.example,Section D,81.34,82.79
Synthetic Student 329,SYN-EXP-000329,SYN-SIS-000329,synthetic329,ipatel30@schoolname.example,Section A,52.51,55.15
Synthetic Student 330,SYN-EXP-000330,SYN-SIS-000330,synthetic330,jbrooks30@schoolname.example,Section B,50.94,58.4
Synthetic Student 331,SYN-EXP-000331,SYN-SIS-000331,synthetic331,kchen30@schoolname.example,Section C,51.64,55.39
Synthetic Student 332,SYN-EXP-000332,SYN-SIS-000332,synthetic332,ldavis30@schoolname.example,Section D,45.58,59.52
Synthetic Student 333,SYN-EXP-000333,SYN-SIS-000333,synthetic333,mevans30@schoolname.example,Section A,0,58.32
Synthetic Student 334,SYN-EXP-000334,SYN-SIS-000334,synthetic334,nflores30@schoolname.example,Section B,51.51,64.6
Synthetic Student 335,SYN-EXP-000335,SYN-SIS-000335,synthetic335,pgarcia30@schoolname.example,Section C,27.47,35.03
Synthetic Student 336,SYN-EXP-000336,SYN-SIS-000336,synthetic336,qhayes30@schoolname.example,Section D,62.86,71.67
Synthetic Student 337,SYN-EXP-000337,SYN-SIS-000337,synthetic337,ribrahim30@schoolname.example,Section A,40.92,0
Synthetic Student 338,SYN-EXP-000338,SYN-SIS-000338,synthetic338,sjohnson30@schoolname.example,Section B,57.39,63.45
Synthetic Student 339,SYN-EXP-000339,SYN-SIS-000339,synthetic339,tkim30@schoolname.example,Section C,36.41,40.01
Synthetic Student 340,SYN-EXP-000340,SYN-SIS-000340,synthetic340,vlewis30@schoolname.example,Section D,71.3,76.54
Synthetic Student 341,SYN-EXP-000341,SYN-SIS-000341,synthetic341,anelson30@schoolname.example,Section A,46.16,50.05
Synthetic Student 342,SYN-EXP-000342,SYN-SIS-000342,synthetic342,bortiz30@schoolname.example,Section B,0,73.09
Synthetic Student 343,SYN-EXP-000343,SYN-SIS-000343,synthetic343,cprice30@schoolname.example,Section C,59.6,74.53
Synthetic Student 344,SYN-EXP-000344,SYN-SIS-000344,synthetic344,dstone30@schoolname.example,Section D,34.77,39.73
Synthetic Student 345,SYN-EXP-000345,SYN-SIS-000345,synthetic345,emiller30@schoolname.example,Section A,28.79,33.59
Synthetic Student 346,SYN-EXP-000346,SYN-SIS-000346,synthetic346,frivera30@schoolname.example,Section B,19.91,26.54
Synthetic Student 347,SYN-EXP-000347,SYN-SIS-000347,synthetic347,gnguyen31@schoolname.example,Section C,28.16,30.24
Synthetic Student 348,SYN-EXP-000348,SYN-SIS-000348,synthetic348,hpatel31@schoolname.example,Section D,39.88,54.06
Synthetic Student 349,SYN-EXP-000349,SYN-SIS-000349,synthetic349,ibrooks31@schoolname.example,Section A,61.01,60.77
Synthetic Student 350,SYN-EXP-000350,SYN-SIS-000350,synthetic350,jchen31@schoolname.example,Section B,72.37,72.8
Synthetic Student 351,SYN-EXP-000351,SYN-SIS-000351,synthetic351,kdavis31@schoolname.example,Section C,47.03,58.92
Synthetic Student 352,SYN-EXP-000352,SYN-SIS-000352,synthetic352,levans31@schoolname.example,Section D,64.63,68.68
Synthetic Student 353,SYN-EXP-000353,SYN-SIS-000353,synthetic353,mflores31@schoolname.example,Section A,31.74,40.2
Synthetic Student 354,SYN-EXP-000354,SYN-SIS-000354,synthetic354,ngarcia31@schoolname.example,Section B,45.99,41.25
Synthetic Student 355,SYN-EXP-000355,SYN-SIS-000355,synthetic355,phayes31@schoolname.example,Section C,63.25,62.93
Synthetic Student 356,SYN-EXP-000356,SYN-SIS-000356,synthetic356,qibrahim31@schoolname.example,Section D,84.15,84.83
Synthetic Student 357,SYN-EXP-000357,SYN-SIS-000357,synthetic357,rjohnson31@schoolname.example,Section A,23.22,35.07
Synthetic Student 358,SYN-EXP-000358,SYN-SIS-000358,synthetic358,skim31@schoolname.example,Section B,48.45,53.85
Synthetic Student 359,SYN-EXP-000359,SYN-SIS-000359,synthetic359,tlewis31@schoolname.example,Section C,76.19,73.48
Synthetic Student 360,SYN-EXP-000360,SYN-SIS-000360,synthetic360,vmartinez31@schoolname.example,Section D,44.32,0
Synthetic Student 361,SYN-EXP-000361,SYN-SIS-000361,synthetic361,aortiz31@schoolname.example,Section A,0,47.17
Synthetic Student 362,SYN-EXP-000362,SYN-SIS-000362,synthetic362,bprice31@schoolname.example,Section B,91.22,94.66
Synthetic Student 363,SYN-EXP-000363,SYN-SIS-000363,synthetic363,cstone31@schoolname.example,Section C,17.13,24.8
Synthetic Student 364,SYN-EXP-000364,SYN-SIS-000364,synthetic364,dmiller31@schoolname.example,Section D,16.28,27.09
Synthetic Student 365,SYN-EXP-000365,SYN-SIS-000365,synthetic365,erivera31@schoolname.example,Section A,56.63,64.12
Synthetic Student 366,SYN-EXP-000366,SYN-SIS-000366,synthetic366,fnguyen31@schoolname.example,Section B,34.53,38.84
Synthetic Student 367,SYN-EXP-000367,SYN-SIS-000367,synthetic367,gpatel31@schoolname.example,Section C,24.15,36.66
Synthetic Student 368,SYN-EXP-000368,SYN-SIS-000368,synthetic368,hbrooks31@schoolname.example,Section D,39.76,51.04
Synthetic Student 369,SYN-EXP-000369,SYN-SIS-000369,synthetic369,ichen31@schoolname.example,Section A,53.29,52.16
Synthetic Student 370,SYN-EXP-000370,SYN-SIS-000370,synthetic370,jdavis31@schoolname.example,Section B,37.49,47.68
Synthetic Student 371,SYN-EXP-000371,SYN-SIS-000371,synthetic371,kevans31@schoolname.example,Section C,52.05,52.04
Synthetic Student 372,SYN-EXP-000372,SYN-SIS-000372,synthetic372,lflores31@schoolname.example,Section D,51.11,56.53
Synthetic Student 373,SYN-EXP-000373,SYN-SIS-000373,synthetic373,mgarcia31@schoolname.example,Section A,62.73,62.36
Synthetic Student 374,SYN-EXP-000374,SYN-SIS-000374,synthetic374,nhayes31@schoolname.example,Section B,27.47,30.04
Synthetic Student 375,SYN-EXP-000375,SYN-SIS-000375,synthetic375,pibrahim31@schoolname.example,Section C,83.01,0
Synthetic Student 376,SYN-EXP-000376,SYN-SIS-000376,synthetic376,qjohnson31@schoolname.example,Section D,60.38,66.39
Synthetic Student 377,SYN-EXP-000377,SYN-SIS-000377,synthetic377,rkim31@schoolname.example,Section A,18.99,30.12
Synthetic Student 378,SYN-EXP-000378,SYN-SIS-000378,synthetic378,slewis31@schoolname.example,Section B,78.36,90.86
Synthetic Student 379,SYN-EXP-000379,SYN-SIS-000379,synthetic379,tmartinez31@schoolname.example,Section C,48.23,57.8
Synthetic Student 380,SYN-EXP-000380,SYN-SIS-000380,synthetic380,vnelson31@schoolname.example,Section D,28.65,32.1
Synthetic Student 381,SYN-EXP-000381,SYN-SIS-000381,synthetic381,aprice31@schoolname.example,Section A,42.2,46.52
Synthetic Student 382,SYN-EXP-000382,SYN-SIS-000382,synthetic382,bstone31@schoolname.example,Section B,36.65,54.77
Synthetic Student 383,SYN-EXP-000383,SYN-SIS-000383,synthetic383,cmiller31@schoolname.example,Section C,36.13,37.88
Synthetic Student 384,SYN-EXP-000384,SYN-SIS-000384,synthetic384,drivera31@schoolname.example,Section D,71.69,76.18
Synthetic Student 385,SYN-EXP-000385,SYN-SIS-000385,synthetic385,enguyen31@schoolname.example,Section A,65.14,67.35
Synthetic Student 386,SYN-EXP-000386,SYN-SIS-000386,synthetic386,fpatel31@schoolname.example,Section B,32.78,46.49
Synthetic Student 387,SYN-EXP-000387,SYN-SIS-000387,synthetic387,gbrooks31@schoolname.example,Section C,42.86,0
Synthetic Student 388,SYN-EXP-000388,SYN-SIS-000388,synthetic388,hchen31@schoolname.example,Section D,42.13,51.11
Synthetic Student 389,SYN-EXP-000389,SYN-SIS-000389,synthetic389,idavis31@schoolname.example,Section A,45.12,48.29
Synthetic Student 390,SYN-EXP-000390,SYN-SIS-000390,synthetic390,jevans31@schoolname.example,Section B,89.12,94.35
Synthetic Student 391,SYN-EXP-000391,SYN-SIS-000391,synthetic391,kflores31@schoolname.example,Section C,45.77,0
Synthetic Student 392,SYN-EXP-000392,SYN-SIS-000392,synthetic392,lgarcia31@schoolname.example,Section D,36.55,43.25
Synthetic Student 393,SYN-EXP-000393,SYN-SIS-000393,synthetic393,mhayes31@schoolname.example,Section A,14.27,18.8
Synthetic Student 394,SYN-EXP-000394,SYN-SIS-000394,synthetic394,nibrahim31@schoolname.example,Section B,28.69,39.12
Synthetic Student 395,SYN-EXP-000395,SYN-SIS-000395,synthetic395,pjohnson31@schoolname.example,Section C,37.33,47.78
Synthetic Student 396,SYN-EXP-000396,SYN-SIS-000396,synthetic396,qkim31@schoolname.example,Section D,73.81,84.14
Synthetic Student 397,SYN-EXP-000397,SYN-SIS-000397,synthetic397,rlewis31@schoolname.example,Section A,32.46,30.66
Synthetic Student 398,SYN-EXP-000398,SYN-SIS-000398,synthetic398,smartinez31@schoolname.example,Section B,0,49.39
Synthetic Student 399,SYN-EXP-000399,SYN-SIS-000399,synthetic399,tnelson31@schoolname.example,Section C,79.71,78.27
Synthetic Student 400,SYN-EXP-000400,SYN-SIS-000400,synthetic400,vortiz31@schoolname.example,Section D,0,37.21
Synthetic Student 401,SYN-EXP-000401,SYN-SIS-000401,synthetic401,astone31@schoolname.example,Section A,47.83,55.7
Synthetic Student 402,SYN-EXP-000402,SYN-SIS-000402,synthetic402,bmiller31@schoolname.example,Section B,68.26,79.26
Synthetic Student 403,SYN-EXP-000403,SYN-SIS-000403,synthetic403,crivera31@schoolname.example,Section C,79.74,89.46
Synthetic Student 404,SYN-EXP-000404,SYN-SIS-000404,synthetic404,dnguyen31@schoolname.example,Section D,74.23,81.55
Synthetic Student 405,SYN-EXP-000405,SYN-SIS-000405,synthetic405,epatel31@schoolname.example,Section A,20.65,29.34
Synthetic Student 406,SYN-EXP-000406,SYN-SIS-000406,synthetic406,fbrooks31@schoolname.example,Section B,88.03,88.49
Synthetic Student 407,SYN-EXP-000407,SYN-SIS-000407,synthetic407,gchen31@schoolname.example,Section C,49.32,52.9
Synthetic Student 408,SYN-EXP-000408,SYN-SIS-000408,synthetic408,hdavis31@schoolname.example,Section D,43.13,49.04
Synthetic Student 409,SYN-EXP-000409,SYN-SIS-000409,synthetic409,ievans31@schoolname.example,Section A,0,61.13
Synthetic Student 410,SYN-EXP-000410,SYN-SIS-000410,synthetic410,jflores32@schoolname.example,Section B,84.1,86.32
Synthetic Student 411,SYN-EXP-000411,SYN-SIS-000411,synthetic411,kgarcia32@schoolname.example,Section C,54.77,0
Synthetic Student 412,SYN-EXP-000412,SYN-SIS-000412,synthetic412,lhayes32@schoolname.example,Section D,42.44,47.04
Synthetic Student 413,SYN-EXP-000413,SYN-SIS-000413,synthetic413,mibrahim32@schoolname.example,Section A,60.05,64.15
Synthetic Student 414,SYN-EXP-000414,SYN-SIS-000414,synthetic414,njohnson32@schoolname.example,Section B,32.52,29.48
Synthetic Student 415,SYN-EXP-000415,SYN-SIS-000415,synthetic415,pkim32@schoolname.example,Section C,32.27,47.11
Synthetic Student 416,SYN-EXP-000416,SYN-SIS-000416,synthetic416,qlewis32@schoolname.example,Section D,40.17,42.93
Synthetic Student 417,SYN-EXP-000417,SYN-SIS-000417,synthetic417,rmartinez32@schoolname.example,Section A,59.41,58.09
Synthetic Student 418,SYN-EXP-000418,SYN-SIS-000418,synthetic418,snelson32@schoolname.example,Section B,53.86,60.98
Synthetic Student 419,SYN-EXP-000419,SYN-SIS-000419,synthetic419,tortiz32@schoolname.example,Section C,45.01,0
Synthetic Student 420,SYN-EXP-000420,SYN-SIS-000420,synthetic420,vprice32@schoolname.example,Section D,31.29,46.11
Synthetic Student 421,SYN-EXP-000421,SYN-SIS-000421,synthetic421,amiller32@schoolname.example,Section A,40.3,46.75
Synthetic Student 422,SYN-EXP-000422,SYN-SIS-000422,synthetic422,brivera32@schoolname.example,Section B,71.78,74.37
Synthetic Student 423,SYN-EXP-000423,SYN-SIS-000423,synthetic423,cnguyen32@schoolname.example,Section C,84.78,90.09
Synthetic Student 424,SYN-EXP-000424,SYN-SIS-000424,synthetic424,dpatel32@schoolname.example,Section D,63.73,72.05
Synthetic Student 425,SYN-EXP-000425,SYN-SIS-000425,synthetic425,ebrooks32@schoolname.example,Section A,36.6,46.87
Synthetic Student 426,SYN-EXP-000426,SYN-SIS-000426,synthetic426,fchen32@schoolname.example,Section B,21.96,33.33
Synthetic Student 427,SYN-EXP-000427,SYN-SIS-000427,synthetic427,gdavis32@schoolname.example,Section C,71,73.94
Synthetic Student 428,SYN-EXP-000428,SYN-SIS-000428,synthetic428,hevans32@schoolname.example,Section D,0,62.54
Synthetic Student 429,SYN-EXP-000429,SYN-SIS-000429,synthetic429,iflores32@schoolname.example,Section A,17.05,27.82
Synthetic Student 430,SYN-EXP-000430,SYN-SIS-000430,synthetic430,jgarcia32@schoolname.example,Section B,72.23,72.09
Synthetic Student 431,SYN-EXP-000431,SYN-SIS-000431,synthetic431,khayes32@schoolname.example,Section C,46.83,49.06
Synthetic Student 432,SYN-EXP-000432,SYN-SIS-000432,synthetic432,librahim32@schoolname.example,Section D,51.69,54.07
Synthetic Student 433,SYN-EXP-000433,SYN-SIS-000433,synthetic433,mjohnson32@schoolname.example,Section A,60.75,67.57
Synthetic Student 434,SYN-EXP-000434,SYN-SIS-000434,synthetic434,nkim32@schoolname.example,Section B,38.54,41.21
Synthetic Student 435,SYN-EXP-000435,SYN-SIS-000435,synthetic435,plewis32@schoolname.example,Section C,54.11,54.32
Synthetic Student 436,SYN-EXP-000436,SYN-SIS-000436,synthetic436,qmartinez32@schoolname.example,Section D,28.95,27.91
Synthetic Student 437,SYN-EXP-000437,SYN-SIS-000437,synthetic437,rnelson32@schoolname.example,Section A,35.56,40.13
Synthetic Student 438,SYN-EXP-000438,SYN-SIS-000438,synthetic438,sortiz32@schoolname.example,Section B,39.73,48.31
Synthetic Student 439,SYN-EXP-000439,SYN-SIS-000439,synthetic439,tprice32@schoolname.example,Section C,43.48,44.59
Synthetic Student 440,SYN-EXP-000440,SYN-SIS-000440,synthetic440,vstone32@schoolname.example,Section D,0,83.5
Synthetic Student 441,SYN-EXP-000441,SYN-SIS-000441,synthetic441,arivera32@schoolname.example,Section A,31.05,30.69
Synthetic Student 442,SYN-EXP-000442,SYN-SIS-000442,synthetic442,bnguyen32@schoolname.example,Section B,8.39,19.7
Synthetic Student 443,SYN-EXP-000443,SYN-SIS-000443,synthetic443,cpatel32@schoolname.example,Section C,0,60.55
Synthetic Student 444,SYN-EXP-000444,SYN-SIS-000444,synthetic444,dbrooks32@schoolname.example,Section D,72.51,70.99
Synthetic Student 445,SYN-EXP-000445,SYN-SIS-000445,synthetic445,echen32@schoolname.example,Section A,44.24,48.18
Synthetic Student 446,SYN-EXP-000446,SYN-SIS-000446,synthetic446,fdavis32@schoolname.example,Section B,28.3,34.49
Synthetic Student 447,SYN-EXP-000447,SYN-SIS-000447,synthetic447,gevans32@schoolname.example,Section C,23.78,34.43
Synthetic Student 448,SYN-EXP-000448,SYN-SIS-000448,synthetic448,hflores32@schoolname.example,Section D,49.49,54.74
Synthetic Student 449,SYN-EXP-000449,SYN-SIS-000449,synthetic449,igarcia32@schoolname.example,Section A,43.93,52.1
Synthetic Student 450,SYN-EXP-000450,SYN-SIS-000450,synthetic450,jhayes32@schoolname.example,Section B,45.63,55.94
Synthetic Student 451,SYN-EXP-000451,SYN-SIS-000451,synthetic451,kibrahim32@schoolname.example,Section C,56.42,54.15
Synthetic Student 452,SYN-EXP-000452,SYN-SIS-000452,synthetic452,ljohnson32@schoolname.example,Section D,51.65,54.12
Synthetic Student 453,SYN-EXP-000453,SYN-SIS-000453,synthetic453,mkim32@schoolname.example,Section A,22.12,38.88
Synthetic Student 454,SYN-EXP-000454,SYN-SIS-000454,synthetic454,nlewis32@schoolname.example,Section B,45.46,56.3
Synthetic Student 455,SYN-EXP-000455,SYN-SIS-000455,synthetic455,pmartinez32@schoolname.example,Section C,58.09,57.67
Synthetic Student 456,SYN-EXP-000456,SYN-SIS-000456,synthetic456,qnelson32@schoolname.example,Section D,46.29,61.16
Synthetic Student 457,SYN-EXP-000457,SYN-SIS-000457,synthetic457,rortiz32@schoolname.example,Section A,50.63,55.1
Synthetic Student 458,SYN-EXP-000458,SYN-SIS-000458,synthetic458,sprice32@schoolname.example,Section B,26.15,31.1
Synthetic Student 459,SYN-EXP-000459,SYN-SIS-000459,synthetic459,tstone32@schoolname.example,Section C,0,42.34
Synthetic Student 460,SYN-EXP-000460,SYN-SIS-000460,synthetic460,vmiller32@schoolname.example,Section D,35.37,39.66
Synthetic Student 461,SYN-EXP-000461,SYN-SIS-000461,synthetic461,anguyen32@schoolname.example,Section A,52.21,55.31
Synthetic Student 462,SYN-EXP-000462,SYN-SIS-000462,synthetic462,bpatel32@schoolname.example,Section B,61.2,66.77
Synthetic Student 463,SYN-EXP-000463,SYN-SIS-000463,synthetic463,cbrooks32@schoolname.example,Section C,46.76,59.01
Synthetic Student 464,SYN-EXP-000464,SYN-SIS-000464,synthetic464,dchen32@schoolname.example,Section D,42.67,59.21
Synthetic Student 465,SYN-EXP-000465,SYN-SIS-000465,synthetic465,edavis32@schoolname.example,Section A,30.59,29.07
Synthetic Student 466,SYN-EXP-000466,SYN-SIS-000466,synthetic466,fevans32@schoolname.example,Section B,71.51,80.56
Synthetic Student 467,SYN-EXP-000467,SYN-SIS-000467,synthetic467,gflores32@schoolname.example,Section C,22.99,33.39
Synthetic Student 468,SYN-EXP-000468,SYN-SIS-000468,synthetic468,hgarcia32@schoolname.example,Section D,47.49,46.7
Synthetic Student 469,SYN-EXP-000469,SYN-SIS-000469,synthetic469,ihayes32@schoolname.example,Section A,54.87,61.71
Synthetic Student 470,SYN-EXP-000470,SYN-SIS-000470,synthetic470,jibrahim32@schoolname.example,Section B,74,0
Synthetic Student 471,SYN-EXP-000471,SYN-SIS-000471,synthetic471,kjohnson32@schoolname.example,Section C,32.54,38.73
Synthetic Student 472,SYN-EXP-000472,SYN-SIS-000472,synthetic472,lkim32@schoolname.example,Section D,62.8,72.12
Synthetic Student 473,SYN-EXP-000473,SYN-SIS-000473,synthetic473,mlewis32@schoolname.example,Section A,56.38,55
Synthetic Student 474,SYN-EXP-000474,SYN-SIS-000474,synthetic474,nmartinez32@schoolname.example,Section B,29.13,39.32
Synthetic Student 475,SYN-EXP-000475,SYN-SIS-000475,synthetic475,pnelson32@schoolname.example,Section C,59.1,68.01
Synthetic Student 476,SYN-EXP-000476,SYN-SIS-000476,synthetic476,qortiz32@schoolname.example,Section D,40.23,0
Synthetic Student 477,SYN-EXP-000477,SYN-SIS-000477,synthetic477,rprice32@schoolname.example,Section A,52.79,54.32
Synthetic Student 478,SYN-EXP-000478,SYN-SIS-000478,synthetic478,sstone32@schoolname.example,Section B,37.99,35.34
Synthetic Student 479,SYN-EXP-000479,SYN-SIS-000479,synthetic479,tmiller32@schoolname.example,Section C,45.62,51.61
Synthetic Student 480,SYN-EXP-000480,SYN-SIS-000480,synthetic480,vrivera32@schoolname.example,Section D,29.81,41.47
Synthetic Student 481,SYN-EXP-000481,SYN-SIS-000481,synthetic481,apatel32@schoolname.example,Section A,0,47.82
Synthetic Student 482,SYN-EXP-000482,SYN-SIS-000482,synthetic482,bbrooks32@schoolname.example,Section B,74.25,72.2
Synthetic Student 483,SYN-EXP-000483,SYN-SIS-000483,synthetic483,cchen32@schoolname.example,Section C,41.48,42.75
Synthetic Student 484,SYN-EXP-000484,SYN-SIS-000484,synthetic484,ddavis32@schoolname.example,Section D,21.39,27.64
Synthetic Student 485,SYN-EXP-000485,SYN-SIS-000485,synthetic485,eevans32@schoolname.example,Section A,31.57,46.22
Synthetic Student 486,SYN-EXP-000486,SYN-SIS-000486,synthetic486,fflores33@schoolname.example,Section B,37.92,48.58
Synthetic Student 487,SYN-EXP-000487,SYN-SIS-000487,synthetic487,ggarcia33@schoolname.example,Section C,50.09,63.46
Synthetic Student 488,SYN-EXP-000488,SYN-SIS-000488,synthetic488,hhayes33@schoolname.example,Section D,34.49,44.55
Synthetic Student 489,SYN-EXP-000489,SYN-SIS-000489,synthetic489,iibrahim33@schoolname.example,Section A,30.18,38.82
Synthetic Student 490,SYN-EXP-000490,SYN-SIS-000490,synthetic490,jjohnson33@schoolname.example,Section B,25.97,34.67
Synthetic Student 491,SYN-EXP-000491,SYN-SIS-000491,synthetic491,kkim33@schoolname.example,Section C,14.14,27.64
Synthetic Student 492,SYN-EXP-000492,SYN-SIS-000492,synthetic492,llewis33@schoolname.example,Section D,43.59,46.6
Synthetic Student 493,SYN-EXP-000493,SYN-SIS-000493,synthetic493,mmartinez33@schoolname.example,Section A,52.76,53.27
Synthetic Student 494,SYN-EXP-000494,SYN-SIS-000494,synthetic494,nnelson33@schoolname.example,Section B,35.72,43.52
Synthetic Student 495,SYN-EXP-000495,SYN-SIS-000495,synthetic495,portiz33@schoolname.example,Section C,73.56,80.49
Synthetic Student 496,SYN-EXP-000496,SYN-SIS-000496,synthetic496,qprice33@schoolname.example,Section D,88.84,92.61
Synthetic Student 497,SYN-EXP-000497,SYN-SIS-000497,synthetic497,rstone33@schoolname.example,Section A,22.64,29.87
Synthetic Student 498,SYN-EXP-000498,SYN-SIS-000498,synthetic498,smiller33@schoolname.example,Section B,64.89,71.14
Synthetic Student 499,SYN-EXP-000499,SYN-SIS-000499,synthetic499,trivera33@schoolname.example,Section C,0,25.84
Synthetic Student 500,SYN-EXP-000500,SYN-SIS-000500,synthetic500,vnguyen33@schoolname.example,Section D,47.35,51.47
Synthetic Student 501,SYN-EXP-000501,SYN-SIS-000501,synthetic501,abrooks33@schoolname.example,Section A,26.02,36.2
Synthetic Student 502,SYN-EXP-000502,SYN-SIS-000502,synthetic502,bchen33@schoolname.example,Section B,43.49,59.26
Synthetic Student 503,SYN-EXP-000503,SYN-SIS-000503,synthetic503,cdavis33@schoolname.example,Section C,65.92,70.61
Synthetic Student 504,SYN-EXP-000504,SYN-SIS-000504,synthetic504,devans33@schoolname.example,Section D,69.28,80.83
Synthetic Student 505,SYN-EXP-000505,SYN-SIS-000505,synthetic505,eflores33@schoolname.example,Section A,32.57,44.29
Synthetic Student 506,SYN-EXP-000506,SYN-SIS-000506,synthetic506,fgarcia33@schoolname.example,Section B,52.9,57.86
Synthetic Student 507,SYN-EXP-000507,SYN-SIS-000507,synthetic507,ghayes33@schoolname.example,Section C,16.27,20.69
Synthetic Student 508,SYN-EXP-000508,SYN-SIS-000508,synthetic508,hibrahim33@schoolname.example,Section D,21.39,34.09
Synthetic Student 509,SYN-EXP-000509,SYN-SIS-000509,synthetic509,ijohnson33@schoolname.example,Section A,35.43,51.17
