Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 05,Assignment 06
Synthetic Student 031,SYN-EXP-000031,SYN-SIS-000031,synthetic031,khayes29@schoolname.example,Section C,75.28,77.81
Synthetic Student 032,SYN-EXP-000032,SYN-SIS-000032,synthetic032,librahim29@schoolname.example,Section D,83.76,84.67
Synthetic Student 033,SYN-EXP-000033,SYN-SIS-000033,synthetic033,mjohnson28@schoolname.example,Section A,49.6,0
Synthetic Student 035,SYN-EXP-000035,SYN-SIS-000035,synthetic035,plewis29@schoolname.example,Section C,19.34,31.55
Synthetic Student 039,SYN-EXP-000039,SYN-SIS-000039,synthetic039,tprice29@schoolname.example,Section C,0,50.42
Synthetic Student 045,SYN-EXP-000045,SYN-SIS-000045,synthetic045,echen29@schoolname.example,Section A,52.57,59.05
Synthetic Student 046,SYN-EXP-000046,SYN-SIS-000046,synthetic046,fdavis29@schoolname.example,Section B,59.07,58.2
Synthetic Student 050,SYN-EXP-000050,SYN-SIS-000050,synthetic050,jhayes29@schoolname.example,Section B,31.4,35.88
Synthetic Student 051,SYN-EXP-000051,SYN-SIS-000051,synthetic051,kibrahim29@schoolname.example,Section C,69.22,73.43
Synthetic Student 052,SYN-EXP-000052,SYN-SIS-000052,synthetic052,ljohnson28@schoolname.example,Section D,68.45,75.75
Synthetic Student 053,SYN-EXP-000053,SYN-SIS-000053,synthetic053,mkim29@schoolname.example,Section A,89.98,90.38
Synthetic Student 054,SYN-EXP-000054,SYN-SIS-000054,synthetic054,nlewis29@schoolname.example,Section B,26.59,38.33
Synthetic Student 055,SYN-EXP-000055,SYN-SIS-000055,synthetic055,pmartinez29@schoolname.example,Section C,70.72,75.98
Synthetic Student 057,SYN-EXP-000057,SYN-SIS-000057,synthetic057,rortiz29@schoolname.example,Section A,77.04,81.23
Synthetic Student 058,SYN-EXP-000058,SYN-SIS-000058,synthetic058,sprice29@schoolname.example,Section B,59.38,61.07
Synthetic Student 059,SYN-EXP-000059,SYN-SIS-000059,synthetic059,tstone28@schoolname.example,Section C,24.35,30.68
Synthetic Student 061,SYN-EXP-000061,SYN-SIS-000061,synthetic061,anguyen28@schoolname.example,Section A,27.85,34.34
Synthetic Student 062,SYN-EXP-000062,SYN-SIS-000062,synthetic062,bpatel29@schoolname.example,Section B,75.77,70.99
Synthetic Student 063,SYN-EXP-000063,SYN-SIS-000063,synthetic063,cbrooks28@schoolname.example,Section C,42.6,51.31
Synthetic Student 065,SYN-EXP-000065,SYN-SIS-000065,synthetic065,edavis29@schoolname.example,Section A,27.32,36.45
Synthetic Student 066,SYN-EXP-000066,SYN-SIS-000066,synthetic066,fevans28@schoolname.example,Section B,66.73,69.07
Synthetic Student 067,SYN-EXP-000067,SYN-SIS-000067,synthetic067,gflores28@schoolname.example,Section C,36.74,43.82
Synthetic Student 069,SYN-EXP-000069,SYN-SIS-000069,synthetic069,ihayes28@schoolname.example,Section A,59.27,62.52
Synthetic Student 070,SYN-EXP-000070,SYN-SIS-000070,synthetic070,jibrahim29@schoolname.example,Section B,50.84,66.21
Synthetic Student 073,SYN-EXP-000073,SYN-SIS-000073,synthetic073,mlewis28@schoolname.example,Section A,60.93,65.14
Synthetic Student 076,SYN-EXP-000076,SYN-SIS-000076,synthetic076,qortiz28@schoolname.example,Section D,54.2,66.29
Synthetic Student 078,SYN-EXP-000078,SYN-SIS-000078,synthetic078,sstone28@schoolname.example,Section B,42.71,46.32
Synthetic Student 079,SYN-EXP-000079,SYN-SIS-000079,synthetic079,tmiller28@schoolname.example,Section C,75.94,74.71
Synthetic Student 080,SYN-EXP-000080,SYN-SIS-000080,synthetic080,vrivera28@schoolname.example,Section D,35.1,45.7
Synthetic Student 081,SYN-EXP-000081,SYN-SIS-000081,synthetic081,apatel29@schoolname.example,Section A,93.85,99.31
Synthetic Student 084,SYN-EXP-000084,SYN-SIS-000084,synthetic084,ddavis29@schoolname.example,Section D,60.14,67.1
Synthetic Student 085,SYN-EXP-000085,SYN-SIS-000085,synthetic085,eevans29@schoolname.example,Section A,61.61,61.63
Synthetic Student 086,SYN-EXP-000086,SYN-SIS-000086,synthetic086,fflores29@schoolname.example,Section B,65.29,70.27
Synthetic Student 087,SYN-EXP-000087,SYN-SIS-000087,synthetic087,ggarcia28@schoolname.example,Section C,49.62,66.53
Synthetic Student 088,SYN-EXP-000088,SYN-SIS-000088,synthetic088,hhayes28@schoolname.example,Section D,63.48,63.85
Synthetic Student 091,SYN-EXP-000091,SYN-SIS-000091,synthetic091,kkim28@schoolname.example,Section C,77.95,82.64
Synthetic Student 092,SYN-EXP-000092,SYN-SIS-000092,synthetic092,llewis29@schoolname.example,Section D,68.63,70.1
Synthetic Student 094,SYN-EXP-000094,SYN-SIS-000094,synthetic094,nnelson28@schoolname.example,Section B,64.9,0
Synthetic Student 097,SYN-EXP-000097,SYN-SIS-000097,synthetic097,rstone28@schoolname.example,Section A,51.17,53.11
Synthetic Student 098,SYN-EXP-000098,SYN-SIS-000098,synthetic098,smiller28@schoolname.example,Section B,62.28,0
Synthetic Student 100,SYN-EXP-000100,SYN-SIS-000100,synthetic100,vnguyen29@schoolname.example,Section D,32.16,28.25
Synthetic Student 105,SYN-EXP-000105,SYN-SIS-000105,synthetic105,eflores29@schoolname.example,Section A,45.02,53.24
Synthetic Student 109,SYN-EXP-000109,SYN-SIS-000109,synthetic109,ijohnson28@schoolname.example,Section A,75.73,75.71
Synthetic Student 110,SYN-EXP-000110,SYN-SIS-000110,synthetic110,jkim28@schoolname.example,Section B,77.71,83.41
Synthetic Student 111,SYN-EXP-000111,SYN-SIS-000111,synthetic111,klewis29@schoolname.example,Section C,30.12,47.28
Synthetic Student 112,SYN-EXP-000112,SYN-SIS-000112,synthetic112,lmartinez29@schoolname.example,Section D,21.06,23.34
Synthetic Student 113,SYN-EXP-000113,SYN-SIS-000113,synthetic113,mnelson29@schoolname.example,Section A,31.43,32.93
Synthetic Student 114,SYN-EXP-000114,SYN-SIS-000114,synthetic114,nortiz29@schoolname.example,Section B,54.82,56.15
Synthetic Student 115,SYN-EXP-000115,SYN-SIS-000115,synthetic115,pprice28@schoolname.example,Section C,0,60.58
Synthetic Student 116,SYN-EXP-000116,SYN-SIS-000116,synthetic116,qstone29@schoolname.example,Section D,24.2,43.26
Synthetic Student 119,SYN-EXP-000119,SYN-SIS-000119,synthetic119,tnguyen29@schoolname.example,Section C,40.83,49.74
Synthetic Student 120,SYN-EXP-000120,SYN-SIS-000120,synthetic120,vpatel28@schoolname.example,Section D,65.01,58.69
Synthetic Student 121,SYN-EXP-000121,SYN-SIS-000121,synthetic121,achen28@schoolname.example,Section A,91.7,90.32
Synthetic Student 122,SYN-EXP-000122,SYN-SIS-000122,synthetic122,bdavis28@schoolname.example,Section B,28.37,35.21
Synthetic Student 123,SYN-EXP-000123,SYN-SIS-000123,synthetic123,cevans28@schoolname.example,Section C,75.64,0
Synthetic Student 126,SYN-EXP-000126,SYN-SIS-000126,synthetic126,fhayes29@schoolname.example,Section B,69.63,75.84
Synthetic Student 127,SYN-EXP-000127,SYN-SIS-000127,synthetic127,gibrahim29@schoolname.example,Section C,31.03,45.08
Synthetic Student 128,SYN-EXP-000128,SYN-SIS-000128,synthetic128,hjohnson28@schoolname.example,Section D,75.9,0
Synthetic Student 132,SYN-EXP-000132,SYN-SIS-000132,synthetic132,lnelson28@schoolname.example,Section D,67.02,75.32
Synthetic Student 134,SYN-EXP-000134,SYN-SIS-000134,synthetic134,nprice28@schoolname.example,Section B,53.78,61.21
Synthetic Student 140,SYN-EXP-000140,SYN-SIS-000140,synthetic140,vbrooks28@schoolname.example,Section D,38,43.3
Synthetic Student 142,SYN-EXP-000142,SYN-SIS-000142,synthetic142,bevans29@schoolname.example,Section B,40.58,0
Synthetic Student 143,SYN-EXP-000143,SYN-SIS-000143,synthetic143,cflores29@schoolname.example,Section C,36.73,49.45
Synthetic Student 145,SYN-EXP-000145,SYN-SIS-000145,synthetic145,ehayes28@schoolname.example,Section A,22.76,30.28
Synthetic Student 146,SYN-EXP-000146,SYN-SIS-000146,synthetic146,fibrahim29@schoolname.example,Section B,76.35,83.67
Synthetic Student 148,SYN-EXP-000148,SYN-SIS-000148,synthetic148,hkim28@schoolname.example,Section D,47.53,0
Synthetic Student 149,SYN-EXP-000149,SYN-SIS-000149,synthetic149,ilewis29@schoolname.example,Section A,59.92,65.84
Synthetic Student 150,SYN-EXP-000150,SYN-SIS-000150,synthetic150,jmartinez29@schoolname.example,Section B,73.59,76.71
Synthetic Student 151,SYN-EXP-000151,SYN-SIS-000151,synthetic151,knelson29@schoolname.example,Section C,0,0
Synthetic Student 152,SYN-EXP-000152,SYN-SIS-000152,synthetic152,lortiz28@schoolname.example,Section D,74.16,85.61
Synthetic Student 155,SYN-EXP-000155,SYN-SIS-000155,synthetic155,pmiller28@schoolname.example,Section C,47.47,55.4
Synthetic Student 156,SYN-EXP-000156,SYN-SIS-000156,synthetic156,qrivera29@schoolname.example,Section D,18.88,32.56
Synthetic Student 157,SYN-EXP-000157,SYN-SIS-000157,synthetic157,rnguyen29@schoolname.example,Section A,62.21,61.41
Synthetic Student 159,SYN-EXP-000159,SYN-SIS-000159,synthetic159,tbrooks28@schoolname.example,Section C,46.73,61.31
Synthetic Student 160,SYN-EXP-000160,SYN-SIS-000160,synthetic160,vchen29@schoolname.example,Section D,38.3,46.35
Synthetic Student 164,SYN-EXP-000164,SYN-SIS-000164,synthetic164,dhayes28@schoolname.example,Section D,34.09,41.43
Synthetic Student 165,SYN-EXP-000165,SYN-SIS-000165,synthetic165,eibrahim28@schoolname.example,Section A,49.02,54.8
Synthetic Student 166,SYN-EXP-000166,SYN-SIS-000166,synthetic166,fjohnson29@schoolname.example,Section B,18.21,15.29
Synthetic Student 167,SYN-EXP-000167,SYN-SIS-000167,synthetic167,gkim29@schoolname.example,Section C,85.57,83.9
Synthetic Student 170,SYN-EXP-000170,SYN-SIS-000170,synthetic170,jnelson29@schoolname.example,Section B,0,28.74
Synthetic Student 171,SYN-EXP-000171,SYN-SIS-000171,synthetic171,kortiz29@schoolname.example,Section C,18.08,29.75
Synthetic Student 172,SYN-EXP-000172,SYN-SIS-000172,synthetic172,lprice29@schoolname.example,Section D,33.93,43.31
Synthetic Student 173,SYN-EXP-000173,SYN-SIS-000173,synthetic173,mstone29@schoolname.example,Section A,40.7,49.5
Synthetic Student 174,SYN-EXP-000174,SYN-SIS-000174,synthetic174,nmiller28@schoolname.example,Section B,58.12,58.5
Synthetic Student 176,SYN-EXP-000176,SYN-SIS-000176,synthetic176,qnguyen28@schoolname.example,Section D,27.87,41.99
Synthetic Student 177,SYN-EXP-000177,SYN-SIS-000177,synthetic177,rpatel29@schoolname.example,Section A,79.82,86.15
Synthetic Student 178,SYN-EXP-000178,SYN-SIS-000178,synthetic178,sbrooks29@schoolname.example,Section B,13.9,24.75
Synthetic Student 180,SYN-EXP-000180,SYN-SIS-000180,synthetic180,vdavis29@schoolname.example,Section D,45.08,46.64
Synthetic Student 181,SYN-EXP-000181,SYN-SIS-000181,synthetic181,aflores28@schoolname.example,Section A,47.27,49.51
Synthetic Student 183,SYN-EXP-000183,SYN-SIS-000183,synthetic183,chayes28@schoolname.example,Section C,42.43,36.25
Synthetic Student 184,SYN-EXP-000184,SYN-SIS-000184,synthetic184,dibrahim29@schoolname.example,Section D,57.27,50.51
Synthetic Student 188,SYN-EXP-000188,SYN-SIS-000188,synthetic188,hmartinez28@schoolname.example,Section D,27.62,31.6
Synthetic Student 189,SYN-EXP-000189,SYN-SIS-000189,synthetic189,inelson28@schoolname.example,Section A,35.04,35.46
Synthetic Student 193,SYN-EXP-000193,SYN-SIS-000193,synthetic193,mmiller29@schoolname.example,Section A,76.55,77.28
Synthetic Student 195,SYN-EXP-000195,SYN-SIS-000195,synthetic195,pnguyen29@schoolname.example,Section C,18.52,0
Synthetic Student 196,SYN-EXP-000196,SYN-SIS-000196,synthetic196,qpatel29@schoolname.example,Section D,16.61,30.28
Synthetic Student 197,SYN-EXP-000197,SYN-SIS-000197,synthetic197,rbrooks28@schoolname.example,Section A,50.69,57.06
Synthetic Student 198,SYN-EXP-000198,SYN-SIS-000198,synthetic198,schen28@schoolname.example,Section B,36.17,39.85
Synthetic Student 200,SYN-EXP-000200,SYN-SIS-000200,synthetic200,vevans29@schoolname.example,Section D,49.69,46.99
Synthetic Student 201,SYN-EXP-000201,SYN-SIS-000201,synthetic201,agarcia28@schoolname.example,Section A,0,93.8
Synthetic Student 202,SYN-EXP-000202,SYN-SIS-000202,synthetic202,bhayes28@schoolname.example,Section B,34.71,35.69
Synthetic Student 204,SYN-EXP-000204,SYN-SIS-000204,synthetic204,djohnson29@schoolname.example,Section D,0,47.59
Synthetic Student 205,SYN-EXP-000205,SYN-SIS-000205,synthetic205,ekim29@schoolname.example,Section A,23.3,22.3
Synthetic Student 206,SYN-EXP-000206,SYN-SIS-000206,synthetic206,flewis29@schoolname.example,Section B,84.18,80.67
Synthetic Student 208,SYN-EXP-000208,SYN-SIS-000208,synthetic208,hnelson29@schoolname.example,Section D,49.15,56.8
Synthetic Student 212,SYN-EXP-000212,SYN-SIS-000212,synthetic212,lmiller28@schoolname.example,Section D,45.03,47.32
Synthetic Student 215,SYN-EXP-000215,SYN-SIS-000215,synthetic215,ppatel29@schoolname.example,Section C,61.88,62.68
Synthetic Student 216,SYN-EXP-000216,SYN-SIS-000216,synthetic216,qbrooks29@schoolname.example,Section D,48.4,52.92
Synthetic Student 219,SYN-EXP-000219,SYN-SIS-000219,synthetic219,tevans29@schoolname.example,Section C,0,49.45
Synthetic Student 221,SYN-EXP-000221,SYN-SIS-000221,synthetic221,ahayes29@schoolname.example,Section A,75.07,79.36
Synthetic Student 222,SYN-EXP-000222,SYN-SIS-000222,synthetic222,bibrahim29@schoolname.example,Section B,35.57,35.29
Synthetic Student 225,SYN-EXP-000225,SYN-SIS-000225,synthetic225,elewis29@schoolname.example,Section A,62.37,64.05
Synthetic Student 230,SYN-EXP-000230,SYN-SIS-000230,synthetic230,jstone28@schoolname.example,Section B,36.65,37.01
Synthetic Student 231,SYN-EXP-000231,SYN-SIS-000231,synthetic231,kmiller29@schoolname.example,Section C,33.41,44
Synthetic Student 234,SYN-EXP-000234,SYN-SIS-000234,synthetic234,npatel28@schoolname.example,Section B,51.63,55.83
Synthetic Student 235,SYN-EXP-000235,SYN-SIS-000235,synthetic235,pbrooks28@schoolname.example,Section C,45.13,54.24
Synthetic Student 236,SYN-EXP-000236,SYN-SIS-000236,synthetic236,qchen29@schoolname.example,Section D,45.34,55.26
Synthetic Student 237,SYN-EXP-000237,SYN-SIS-000237,synthetic237,rdavis28@schoolname.example,Section A,42.72,47.21
Synthetic Student 238,SYN-EXP-000238,SYN-SIS-000238,synthetic238,sevans28@schoolname.example,Section B,64.72,64.16
Synthetic Student 240,SYN-EXP-000240,SYN-SIS-000240,synthetic240,vgarcia28@schoolname.example,Section D,40.11,0
Synthetic Student 241,SYN-EXP-000241,SYN-SIS-000241,synthetic241,aibrahim28@schoolname.example,Section A,71.16,71.59
Synthetic Student 242,SYN-EXP-000242,SYN-SIS-000242,synthetic242,bjohnson28@schoolname.example,Section B,0,43.89
Synthetic Student 244,SYN-EXP-000244,SYN-SIS-000244,synthetic244,dlewis28@schoolname.example,Section D,39.65,0
Synthetic Student 246,SYN-EXP-000246,SYN-SIS-000246,synthetic246,fnelson29@schoolname.example,Section B,0,39.02
Synthetic Student 249,SYN-EXP-000249,SYN-SIS-000249,synthetic249,istone28@schoolname.example,Section A,37.3,43.34
Synthetic Student 251,SYN-EXP-000251,SYN-SIS-000251,synthetic251,krivera29@schoolname.example,Section C,65,74.64
Synthetic Student 253,SYN-EXP-000253,SYN-SIS-000253,synthetic253,mpatel28@schoolname.example,Section A,57.05,62.15
Synthetic Student 254,SYN-EXP-000254,SYN-SIS-000254,synthetic254,nbrooks28@schoolname.example,Section B,48.11,49
Synthetic Student 257,SYN-EXP-000257,SYN-SIS-000257,synthetic257,revans28@schoolname.example,Section A,44.42,50.2
Synthetic Student 258,SYN-EXP-000258,SYN-SIS-000258,synthetic258,sflores28@schoolname.example,Section B,0,89.58
Synthetic Student 259,SYN-EXP-000259,SYN-SIS-000259,synthetic259,tgarcia28@schoolname.example,Section C,82.42,82.54
Synthetic Student 260,SYN-EXP-000260,SYN-SIS-000260,synthetic260,vhayes29@schoolname.example,Section D,96.3,90.74
Synthetic Student 261,SYN-EXP-000261,SYN-SIS-000261,synthetic261,ajohnson29@schoolname.example,Section A,43.32,47.35
Synthetic Student 263,SYN-EXP-000263,SYN-SIS-000263,synthetic263,clewis29@schoolname.example,Section C,9.77,34
Synthetic Student 265,SYN-EXP-000265,SYN-SIS-000265,synthetic265,enelson29@schoolname.example,Section A,18.29,25.85
Synthetic Student 266,SYN-EXP-000266,SYN-SIS-000266,synthetic266,fortiz28@schoolname.example,Section B,56.44,0
Synthetic Student 267,SYN-EXP-000267,SYN-SIS-000267,synthetic267,gprice28@schoolname.example,Section C,34.68,37.03
Synthetic Student 268,SYN-EXP-000268,SYN-SIS-000268,synthetic268,hstone29@schoolname.example,Section D,27.12,28.99
Synthetic Student 270,SYN-EXP-000270,SYN-SIS-000270,synthetic270,jrivera29@schoolname.example,Section B,59.3,62.8
Synthetic Student 271,SYN-EXP-000271,SYN-SIS-000271,synthetic271,knguyen29@schoolname.example,Section C,75.39,81.06
Synthetic Student 273,SYN-EXP-000273,SYN-SIS-000273,synthetic273,mbrooks28@schoolname.example,Section A,69.97,0
Synthetic Student 274,SYN-EXP-000274,SYN-SIS-000274,synthetic274,nchen29@schoolname.example,Section B,36.14,39.51
Synthetic Student 278,SYN-EXP-000278,SYN-SIS-000278,synthetic278,sgarcia28@schoolname.example,Section B,92.25,99.46
Synthetic Student 279,SYN-EXP-000279,SYN-SIS-000279,synthetic279,thayes29@schoolname.example,Section C,23.07,26.18
Synthetic Student 280,SYN-EXP-000280,SYN-SIS-000280,synthetic280,vibrahim29@schoolname.example,Section D,26.51,0
Synthetic Student 281,SYN-EXP-000281,SYN-SIS-000281,synthetic281,akim29@schoolname.example,Section A,43.87,56.33
Synthetic Student 283,SYN-EXP-000283,SYN-SIS-000283,synthetic283,cmartinez29@schoolname.example,Section C,30.26,26.62
Synthetic Student 288,SYN-EXP-000288,SYN-SIS-000288,synthetic288,hmiller30@schoolname.example,Section D,32.86,40
Synthetic Student 289,SYN-EXP-000289,SYN-SIS-000289,synthetic289,irivera30@schoolname.example,Section A,0,33.69
Synthetic Student 290,SYN-EXP-000290,SYN-SIS-000290,synthetic290,jnguyen30@schoolname.example,Section B,15.85,19.82
Synthetic Student 291,SYN-EXP-000291,SYN-SIS-000291,synthetic291,kpatel30@schoolname.example,Section C,90.95,100
Synthetic Student 292,SYN-EXP-000292,SYN-SIS-000292,synthetic292,lbrooks30@schoolname.example,Section D,72.1,72.98
Synthetic Student 293,SYN-EXP-000293,SYN-SIS-000293,synthetic293,mchen30@schoolname.example,Section A,48.44,58.26
Synthetic Student 294,SYN-EXP-000294,SYN-SIS-000294,synthetic294,ndavis30@schoolname.example,Section B,27.67,41
Synthetic Student 295,SYN-EXP-000295,SYN-SIS-000295,synthetic295,pevans30@schoolname.example,Section C,68.49,72.43
Synthetic Student 296,SYN-EXP-000296,SYN-SIS-000296,synthetic296,qflores30@schoolname.example,Section D,32.76,42.86
Synthetic Student 297,SYN-EXP-000297,SYN-SIS-000297,synthetic297,rgarcia30@schoolname.example,Section A,56.93,57.37
Synthetic Student 298,SYN-EXP-000298,SYN-SIS-000298,synthetic298,shayes30@schoolname.example,Section B,38.79,48.53
Synthetic Student 299,SYN-EXP-000299,SYN-SIS-000299,synthetic299,tibrahim30@schoolname.example,Section C,22.46,35.79
Synthetic Student 300,SYN-EXP-000300,SYN-SIS-000300,synthetic300,vjohnson30@schoolname.example,Section D,38.26,39.2
Synthetic Student 301,SYN-EXP-000301,SYN-SIS-000301,synthetic301,alewis30@schoolname.example,Section A,68.12,74.5
Synthetic Student 302,SYN-EXP-000302,SYN-SIS-000302,synthetic302,bmartinez30@schoolname.example,Section B,53.45,57.59
Synthetic Student 303,SYN-EXP-000303,SYN-SIS-000303,synthetic303,cnelson30@schoolname.example,Section C,44.92,48.32
Synthetic Student 304,SYN-EXP-000304,SYN-SIS-000304,synthetic304,dortiz30@schoolname.example,Section D,49.18,50.94
Synthetic Student 305,SYN-EXP-000305,SYN-SIS-000305,synthetic305,eprice30@schoolname.example,Section A,45.98,47.02
Synthetic Student 306,SYN-EXP-000306,SYN-SIS-000306,synthetic306,fstone30@schoolname.example,Section B,47.19,57.48
Synthetic Student 307,SYN-EXP-000307,SYN-SIS-000307,synthetic307,gmiller30@schoolname.example,Section C,41.47,49.54
Synthetic Student 308,SYN-EXP-000308,SYN-SIS-000308,synthetic308,hrivera30@schoolname.example,Section D,30.6,37.69
Synthetic Student 309,SYN-EXP-000309,SYN-SIS-000309,synthetic309,inguyen30@schoolname.example,Section A,44.94,58.81
Synthetic Student 310,SYN-EXP-000310,SYN-SIS-000310,synthetic310,jpatel30@schoolname.example,Section B,34.89,45.3
Synthetic Student 311,SYN-EXP-000311,SYN-SIS-000311,synthetic311,kbrooks30@schoolname.example,Section C,56.49,58.93
Synthetic Student 312,SYN-EXP-000312,SYN-SIS-000312,synthetic312,lchen30@schoolname.example,Section D,70.77,75.41
Synthetic Student 313,SYN-EXP-000313,SYN-SIS-000313,synthetic313,mdavis30@schoolname.example,Section A,16.15,17.24
Synthetic Student 314,SYN-EXP-000314,SYN-SIS-000314,synthetic314,nevans30@schoolname.example,Section B,87.81,100
Synthetic Student 315,SYN-EXP-000315,SYN-SIS-000315,synthetic315,pflores30@schoolname.example,Section C,41.83,42.4
Synthetic Student 316,SYN-EXP-000316,SYN-SIS-000316,synthetic316,qgarcia30@schoolname.example,Section D,57.74,61.44
Synthetic Student 317,SYN-EXP-000317,SYN-SIS-000317,synthetic317,rhayes30@schoolname.example,Section A,58.95,60.87
Synthetic Student 318,SYN-EXP-000318,SYN-SIS-000318,synthetic318,sibrahim30@schoolname.example,Section B,63.53,65.73
Synthetic Student 319,SYN-EXP-000319,SYN-SIS-000319,synthetic319,tjohnson30@schoolname.example,Section C,39.35,41.62
Synthetic Student 320,SYN-EXP-000320,SYN-SIS-000320,synthetic320,vkim30@schoolname.example,Section D,37.87,42.98
Synthetic Student 321,SYN-EXP-000321,SYN-SIS-000321,synthetic321,amartinez30@schoolname.example,Section A,34.23,39
Synthetic Student 322,SYN-EXP-000322,SYN-SIS-000322,synthetic322,bnelson30@schoolname.example,Section B,35.39,42.5
Synthetic Student 323,SYN-EXP-000323,SYN-SIS-000323,synthetic323,cortiz30@schoolname.example,Section C,31.01,0
Synthetic Student 324,SYN-EXP-000324,SYN-SIS-000324,synthetic324,dprice30@schoolname.example,Section D,34.66,37.99
Synthetic Student 325,SYN-EXP-000325,SYN-SIS-000325,synthetic325,estone30@schoolname.example,Section A,35.51,30.28
Synthetic Student 326,SYN-EXP-000326,SYN-SIS-000326,synthetic326,fmiller30@schoolname.example,Section B,68.67,69.29
Synthetic Student 327,SYN-EXP-000327,SYN-SIS-000327,synthetic327,grivera30@schoolname.example,Section C,48.31,47.3
Synthetic Student 328,SYN-EXP-000328,SYN-SIS-000328,synthetic328,hnguyen30@schoolname.example,Section D,75.66,0
Synthetic Student 329,SYN-EXP-000329,SYN-SIS-000329,synthetic329,ipatel30@schoolname.example,Section A,0,53.55
Synthetic Student 330,SYN-EXP-000330,SYN-SIS-000330,synthetic330,jbrooks30@schoolname.example,Section B,45.25,53.88
Synthetic Student 331,SYN-EXP-000331,SYN-SIS-000331,synthetic331,kchen30@schoolname.example,Section C,44.45,50.77
Synthetic Student 332,SYN-EXP-000332,SYN-SIS-000332,synthetic332,ldavis30@schoolname.example,Section D,40.42,51.37
Synthetic Student 333,SYN-EXP-000333,SYN-SIS-000333,synthetic333,mevans30@schoolname.example,Section A,37.34,46.81
Synthetic Student 334,SYN-EXP-000334,SYN-SIS-000334,synthetic334,nflores30@schoolname.example,Section B,52.79,56.28
Synthetic Student 335,SYN-EXP-000335,SYN-SIS-000335,synthetic335,pgarcia30@schoolname.example,Section C,25.02,28.47
Synthetic Student 336,SYN-EXP-000336,SYN-SIS-000336,synthetic336,qhayes30@schoolname.example,Section D,59.82,68.89
Synthetic Student 337,SYN-EXP-000337,SYN-SIS-000337,synthetic337,ribrahim30@schoolname.example,Section A,39.27,0
Synthetic Student 338,SYN-EXP-000338,SYN-SIS-000338,synthetic338,sjohnson30@schoolname.example,Section B,55.16,53.38
Synthetic Student 339,SYN-EXP-000339,SYN-SIS-000339,synthetic339,tkim30@schoolname.example,Section C,19.54,26.61
Synthetic Student 340,SYN-EXP-000340,SYN-SIS-000340,synthetic340,vlewis30@schoolname.example,Section D,65.86,65.82
Synthetic Student 341,SYN-EXP-000341,SYN-SIS-000341,synthetic341,anelson30@schoolname.example,Section A,43.12,48.19
Synthetic Student 342,SYN-EXP-000342,SYN-SIS-000342,synthetic342,bortiz30@schoolname.example,Section B,58.08,63.46
Synthetic Student 343,SYN-EXP-000343,SYN-SIS-000343,synthetic343,cprice30@schoolname.example,Section C,58.26,61.31
Synthetic Student 344,SYN-EXP-000344,SYN-SIS-000344,synthetic344,dstone30@schoolname.example,Section D,24.97,27.92
