Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 11,Assignment 12
Synthetic Student 364,SYN-EXP-000364,SYN-SIS-000364,synthetic364,dmiller31@schoolname.example,Section D,23.72,24.58
Synthetic Student 365,SYN-EXP-000365,SYN-SIS-000365,synthetic365,erivera31@schoolname.example,Section A,58.3,63.18
Synthetic Student 366,SYN-EXP-000366,SYN-SIS-000366,synthetic366,fnguyen31@schoolname.example,Section B,25.61,38.73
Synthetic Student 367,SYN-EXP-000367,SYN-SIS-000367,synthetic367,gpatel31@schoolname.example,Section C,30.31,36.74
Synthetic Student 368,SYN-EXP-000368,SYN-SIS-000368,synthetic368,hbrooks31@schoolname.example,Section D,53.21,48.59
Synthetic Student 369,SYN-EXP-000369,SYN-SIS-000369,synthetic369,ichen31@schoolname.example,Section A,51.79,56.62
Synthetic Student 370,SYN-EXP-000370,SYN-SIS-000370,synthetic370,jdavis31@schoolname.example,Section B,43.58,43.83
Synthetic Student 371,SYN-EXP-000371,SYN-SIS-000371,synthetic371,kevans31@schoolname.example,Section C,54.08,71.21
Synthetic Student 372,SYN-EXP-000372,SYN-SIS-000372,synthetic372,lflores31@schoolname.example,Section D,54.05,55.57
Synthetic Student 373,SYN-EXP-000373,SYN-SIS-000373,synthetic373,mgarcia31@schoolname.example,Section A,66.47,67.14
Synthetic Student 374,SYN-EXP-000374,SYN-SIS-000374,synthetic374,nhayes31@schoolname.example,Section B,30.23,32.94
Synthetic Student 375,SYN-EXP-000375,SYN-SIS-000375,synthetic375,pibrahim31@schoolname.example,Section C,88.32,84.03
Synthetic Student 376,SYN-EXP-000376,SYN-SIS-000376,synthetic376,qjohnson31@schoolname.example,Section D,69.31,77.22
Synthetic Student 377,SYN-EXP-000377,SYN-SIS-000377,synthetic377,rkim31@schoolname.example,Section A,20.86,35.5
Synthetic Student 378,SYN-EXP-000378,SYN-SIS-000378,synthetic378,slewis31@schoolname.example,Section B,90.51,88.66
Synthetic Student 379,SYN-EXP-000379,SYN-SIS-000379,synthetic379,tmartinez31@schoolname.example,Section C,53.38,61.62
Synthetic Student 380,SYN-EXP-000380,SYN-SIS-000380,synthetic380,vnelson31@schoolname.example,Section D,22.7,34.78
Synthetic Student 381,SYN-EXP-000381,SYN-SIS-000381,synthetic381,aprice31@schoolname.example,Section A,51.13,54.86
Synthetic Student 382,SYN-EXP-000382,SYN-SIS-000382,synthetic382,bstone31@schoolname.example,Section B,41.64,49.47
Synthetic Student 383,SYN-EXP-000383,SYN-SIS-000383,synthetic383,cmiller31@schoolname.example,Section C,42.69,42.56
Synthetic Student 384,SYN-EXP-000384,SYN-SIS-000384,synthetic384,drivera31@schoolname.example,Section D,79.74,80.01
Synthetic Student 385,SYN-EXP-000385,SYN-SIS-000385,synthetic385,enguyen31@schoolname.example,Section A,67.51,70.98
Synthetic Student 386,SYN-EXP-000386,SYN-SIS-000386,synthetic386,fpatel31@schoolname.example,Section B,33.9,46.66
Synthetic Student 387,SYN-EXP-000387,SYN-SIS-000387,synthetic387,gbrooks31@schoolname.example,Section C,49.83,47.43
Synthetic Student 388,SYN-EXP-000388,SYN-SIS-000388,synthetic388,hchen31@schoolname.example,Section D,51.47,61.65
Synthetic Student 389,SYN-EXP-000389,SYN-SIS-000389,synthetic389,idavis31@schoolname.example,Section A,44.24,51.83
Synthetic Student 390,SYN-EXP-000390,SYN-SIS-000390,synthetic390,jevans31@schoolname.example,Section B,98.34,95.1
Synthetic Student 391,SYN-EXP-000391,SYN-SIS-000391,synthetic391,kflores31@schoolname.example,Section C,55.38,58.43
Synthetic Student 392,SYN-EXP-000392,SYN-SIS-000392,synthetic392,lgarcia31@schoolname.example,Section D,40.08,53.63
Synthetic Student 393,SYN-EXP-000393,SYN-SIS-000393,synthetic393,mhayes31@schoolname.example,Section A,21.56,30.88
Synthetic Student 394,SYN-EXP-000394,SYN-SIS-000394,synthetic394,nibrahim31@schoolname.example,Section B,32.76,34.71
Synthetic Student 395,SYN-EXP-000395,SYN-SIS-000395,synthetic395,pjohnson31@schoolname.example,Section C,39.72,50.22
Synthetic Student 396,SYN-EXP-000396,SYN-SIS-000396,synthetic396,qkim31@schoolname.example,Section D,0,85.18
Synthetic Student 397,SYN-EXP-000397,SYN-SIS-000397,synthetic397,rlewis31@schoolname.example,Section A,25.41,29.4
Synthetic Student 398,SYN-EXP-000398,SYN-SIS-000398,synthetic398,smartinez31@schoolname.example,Section B,54.77,56.23
Synthetic Student 399,SYN-EXP-000399,SYN-SIS-000399,synthetic399,tnelson31@schoolname.example,Section C,0,76.24
Synthetic Student 400,SYN-EXP-000400,SYN-SIS-000400,synthetic400,vortiz31@schoolname.example,Section D,36.12,42.09
Synthetic Student 401,SYN-EXP-000401,SYN-SIS-000401,synthetic401,astone31@schoolname.example,Section A,58.01,59.72
Synthetic Student 402,SYN-EXP-000402,SYN-SIS-000402,synthetic402,bmiller31@schoolname.example,Section B,0,85.35
Synthetic Student 403,SYN-EXP-000403,SYN-SIS-000403,synthetic403,crivera31@schoolname.example,Section C,76.06,83.17
Synthetic Student 404,SYN-EXP-000404,SYN-SIS-000404,synthetic404,dnguyen31@schoolname.example,Section D,77.22,78.55
Synthetic Student 405,SYN-EXP-000405,SYN-SIS-000405,synthetic405,epatel31@schoolname.example,Section A,29.86,32.95
Synthetic Student 406,SYN-EXP-000406,SYN-SIS-000406,synthetic406,fbrooks31@schoolname.example,Section B,81.39,89.29
Synthetic Student 407,SYN-EXP-000407,SYN-SIS-000407,synthetic407,gchen31@schoolname.example,Section C,52.34,50.19
Synthetic Student 408,SYN-EXP-000408,SYN-SIS-000408,synthetic408,hdavis31@schoolname.example,Section D,48.65,57.85
Synthetic Student 409,SYN-EXP-000409,SYN-SIS-000409,synthetic409,ievans31@schoolname.example,Section A,56.55,55.55
Synthetic Student 410,SYN-EXP-000410,SYN-SIS-000410,synthetic410,jflores32@schoolname.example,Section B,93.01,89.88
Synthetic Student 411,SYN-EXP-000411,SYN-SIS-000411,synthetic411,kgarcia32@schoolname.example,Section C,64.93,0
Synthetic Student 412,SYN-EXP-000412,SYN-SIS-000412,synthetic412,lhayes32@schoolname.example,Section D,42.33,51.69
Synthetic Student 413,SYN-EXP-000413,SYN-SIS-000413,synthetic413,mibrahim32@schoolname.example,Section A,57.35,60.52
Synthetic Student 414,SYN-EXP-000414,SYN-SIS-000414,synthetic414,njohnson32@schoolname.example,Section B,26.14,43.64
Synthetic Student 415,SYN-EXP-000415,SYN-SIS-000415,synthetic415,pkim32@schoolname.example,Section C,37.94,0
Synthetic Student 416,SYN-EXP-000416,SYN-SIS-000416,synthetic416,qlewis32@schoolname.example,Section D,0,0
Synthetic Student 417,SYN-EXP-000417,SYN-SIS-000417,synthetic417,rmartinez32@schoolname.example,Section A,0,63.65
Synthetic Student 418,SYN-EXP-000418,SYN-SIS-000418,synthetic418,snelson32@schoolname.example,Section B,64.79,68.92
Synthetic Student 419,SYN-EXP-000419,SYN-SIS-000419,synthetic419,tortiz32@schoolname.example,Section C,0,53.48
Synthetic Student 420,SYN-EXP-000420,SYN-SIS-000420,synthetic420,vprice32@schoolname.example,Section D,44.76,45.44
Synthetic Student 421,SYN-EXP-000421,SYN-SIS-000421,synthetic421,amiller32@schoolname.example,Section A,44.54,48.6
Synthetic Student 422,SYN-EXP-000422,SYN-SIS-000422,synthetic422,brivera32@schoolname.example,Section B,69.67,77.05
Synthetic Student 423,SYN-EXP-000423,SYN-SIS-000423,synthetic423,cnguyen32@schoolname.example,Section C,85.09,91.2
Synthetic Student 424,SYN-EXP-000424,SYN-SIS-000424,synthetic424,dpatel32@schoolname.example,Section D,76.71,0
Synthetic Student 425,SYN-EXP-000425,SYN-SIS-000425,synthetic425,ebrooks32@schoolname.example,Section A,42.79,44.82
Synthetic Student 426,SYN-EXP-000426,SYN-SIS-000426,synthetic426,fchen32@schoolname.example,Section B,34.23,31.82
Synthetic Student 427,SYN-EXP-000427,SYN-SIS-000427,synthetic427,gdavis32@schoolname.example,Section C,73.27,76.47
Synthetic Student 428,SYN-EXP-000428,SYN-SIS-000428,synthetic428,hevans32@schoolname.example,Section D,56.91,57.2
Synthetic Student 429,SYN-EXP-000429,SYN-SIS-000429,synthetic429,iflores32@schoolname.example,Section A,21.72,32.03
Synthetic Student 430,SYN-EXP-000430,SYN-SIS-000430,synthetic430,jgarcia32@schoolname.example,Section B,75.45,75.09
Synthetic Student 431,SYN-EXP-000431,SYN-SIS-000431,synthetic431,khayes32@schoolname.example,Section C,45.82,54.57
Synthetic Student 432,SYN-EXP-000432,SYN-SIS-000432,synthetic432,librahim32@schoolname.example,Section D,55.18,0
Synthetic Student 433,SYN-EXP-000433,SYN-SIS-000433,synthetic433,mjohnson32@schoolname.example,Section A,71.96,0
Synthetic Student 434,SYN-EXP-000434,SYN-SIS-000434,synthetic434,nkim32@schoolname.example,Section B,40.39,37.76
Synthetic Student 435,SYN-EXP-000435,SYN-SIS-000435,synthetic435,plewis32@schoolname.example,Section C,55.71,62.86
Synthetic Student 436,SYN-EXP-000436,SYN-SIS-000436,synthetic436,qmartinez32@schoolname.example,Section D,22.02,39.03
Synthetic Student 437,SYN-EXP-000437,SYN-SIS-000437,synthetic437,rnelson32@schoolname.example,Section A,39.2,48.78
Synthetic Student 438,SYN-EXP-000438,SYN-SIS-000438,synthetic438,sortiz32@schoolname.example,Section B,48.59,53.13
Synthetic Student 439,SYN-EXP-000439,SYN-SIS-000439,synthetic439,tprice32@schoolname.example,Section C,41.77,0
Synthetic Student 440,SYN-EXP-000440,SYN-SIS-000440,synthetic440,vstone32@schoolname.example,Section D,81.53,89.34
Synthetic Student 441,SYN-EXP-000441,SYN-SIS-000441,synthetic441,arivera32@schoolname.example,Section A,32.26,38
Synthetic Student 442,SYN-EXP-000442,SYN-SIS-000442,synthetic442,bnguyen32@schoolname.example,Section B,10.87,22.69
Synthetic Student 443,SYN-EXP-000443,SYN-SIS-000443,synthetic443,cpatel32@schoolname.example,Section C,51.6,55.7
Synthetic Student 444,SYN-EXP-000444,SYN-SIS-000444,synthetic444,dbrooks32@schoolname.example,Section D,74.5,70.53
Synthetic Student 445,SYN-EXP-000445,SYN-SIS-000445,synthetic445,echen32@schoolname.example,Section A,44.07,56.7
Synthetic Student 446,SYN-EXP-000446,SYN-SIS-000446,synthetic446,fdavis32@schoolname.example,Section B,36.09,46.54
Synthetic Student 447,SYN-EXP-000447,SYN-SIS-000447,synthetic447,gevans32@schoolname.example,Section C,31.06,42.73
Synthetic Student 448,SYN-EXP-000448,SYN-SIS-000448,synthetic448,hflores32@schoolname.example,Section D,54.43,55.96
Synthetic Student 449,SYN-EXP-000449,SYN-SIS-000449,synthetic449,igarcia32@schoolname.example,Section A,47.33,49.79
Synthetic Student 450,SYN-EXP-000450,SYN-SIS-000450,synthetic450,jhayes32@schoolname.example,Section B,54.02,62.06
Synthetic Student 451,SYN-EXP-000451,SYN-SIS-000451,synthetic451,kibrahim32@schoolname.example,Section C,55.59,51.95
Synthetic Student 452,SYN-EXP-000452,SYN-SIS-000452,synthetic452,ljohnson32@schoolname.example,Section D,45.69,55.08
Synthetic Student 453,SYN-EXP-000453,SYN-SIS-000453,synthetic453,mkim32@schoolname.example,Section A,32.35,44.59
Synthetic Student 454,SYN-EXP-000454,SYN-SIS-000454,synthetic454,nlewis32@schoolname.example,Section B,50.85,49.52
Synthetic Student 455,SYN-EXP-000455,SYN-SIS-000455,synthetic455,pmartinez32@schoolname.example,Section C,54.72,61.13
Synthetic Student 456,SYN-EXP-000456,SYN-SIS-000456,synthetic456,qnelson32@schoolname.example,Section D,55.99,59.51
Synthetic Student 457,SYN-EXP-000457,SYN-SIS-000457,synthetic457,rortiz32@schoolname.example,Section A,45.31,58.74
Synthetic Student 458,SYN-EXP-000458,SYN-SIS-000458,synthetic458,sprice32@schoolname.example,Section B,33.5,49.79
Synthetic Student 459,SYN-EXP-000459,SYN-SIS-000459,synthetic459,tstone32@schoolname.example,Section C,38.95,42.64
Synthetic Student 460,SYN-EXP-000460,SYN-SIS-000460,synthetic460,vmiller32@schoolname.example,Section D,34.52,53.5
Synthetic Student 461,SYN-EXP-000461,SYN-SIS-000461,synthetic461,anguyen32@schoolname.example,Section A,47.58,58.94
Synthetic Student 462,SYN-EXP-000462,SYN-SIS-000462,synthetic462,bpatel32@schoolname.example,Section B,72.22,75
Synthetic Student 463,SYN-EXP-000463,SYN-SIS-000463,synthetic463,cbrooks32@schoolname.example,Section C,53.4,60.32
Synthetic Student 464,SYN-EXP-000464,SYN-SIS-000464,synthetic464,dchen32@schoolname.example,Section D,53.73,52.38
Synthetic Student 465,SYN-EXP-000465,SYN-SIS-000465,synthetic465,edavis32@schoolname.example,Section A,28.27,38.24
Synthetic Student 466,SYN-EXP-000466,SYN-SIS-000466,synthetic466,fevans32@schoolname.example,Section B,0,0
Synthetic Student 467,SYN-EXP-000467,SYN-SIS-000467,synthetic467,gflores32@schoolname.example,Section C,26.13,22.01
Synthetic Student 468,SYN-EXP-000468,SYN-SIS-000468,synthetic468,hgarcia32@schoolname.example,Section D,0,43.94
Synthetic Student 469,SYN-EXP-000469,SYN-SIS-000469,synthetic469,ihayes32@schoolname.example,Section A,62.93,66.98
Synthetic Student 470,SYN-EXP-000470,SYN-SIS-000470,synthetic470,jibrahim32@schoolname.example,Section B,69.1,71.48
Synthetic Student 471,SYN-EXP-000471,SYN-SIS-000471,synthetic471,kjohnson32@schoolname.example,Section C,38.58,0
Synthetic Student 472,SYN-EXP-000472,SYN-SIS-000472,synthetic472,lkim32@schoolname.example,Section D,67.87,74.59
Synthetic Student 473,SYN-EXP-000473,SYN-SIS-000473,synthetic473,mlewis32@schoolname.example,Section A,58.13,0
Synthetic Student 474,SYN-EXP-000474,SYN-SIS-000474,synthetic474,nmartinez32@schoolname.example,Section B,41.64,46.54
Synthetic Student 475,SYN-EXP-000475,SYN-SIS-000475,synthetic475,pnelson32@schoolname.example,Section C,67.02,72.01
Synthetic Student 476,SYN-EXP-000476,SYN-SIS-000476,synthetic476,qortiz32@schoolname.example,Section D,42.02,48.96
Synthetic Student 477,SYN-EXP-000477,SYN-SIS-000477,synthetic477,rprice32@schoolname.example,Section A,55.11,52.01
Synthetic Student 478,SYN-EXP-000478,SYN-SIS-000478,synthetic478,sstone32@schoolname.example,Section B,33.75,47.62
Synthetic Student 479,SYN-EXP-000479,SYN-SIS-000479,synthetic479,tmiller32@schoolname.example,Section C,53.93,55.18
Synthetic Student 480,SYN-EXP-000480,SYN-SIS-000480,synthetic480,vrivera32@schoolname.example,Section D,36.43,44.96
Synthetic Student 481,SYN-EXP-000481,SYN-SIS-000481,synthetic481,apatel32@schoolname.example,Section A,40.31,0
Synthetic Student 482,SYN-EXP-000482,SYN-SIS-000482,synthetic482,bbrooks32@schoolname.example,Section B,70.5,71.5
Synthetic Student 483,SYN-EXP-000483,SYN-SIS-000483,synthetic483,cchen32@schoolname.example,Section C,0,50.67
Synthetic Student 484,SYN-EXP-000484,SYN-SIS-000484,synthetic484,ddavis32@schoolname.example,Section D,20.68,32
Synthetic Student 485,SYN-EXP-000485,SYN-SIS-000485,synthetic485,eevans32@schoolname.example,Section A,30.3,49.39
Synthetic Student 486,SYN-EXP-000486,SYN-SIS-000486,synthetic486,fflores33@schoolname.example,Section B,43.16,47.62
Synthetic Student 487,SYN-EXP-000487,SYN-SIS-000487,synthetic487,ggarcia33@schoolname.example,Section C,54.26,60.38
Synthetic Student 488,SYN-EXP-000488,SYN-SIS-000488,synthetic488,hhayes33@schoolname.example,Section D,39.19,52.08
Synthetic Student 489,SYN-EXP-000489,SYN-SIS-000489,synthetic489,iibrahim33@schoolname.example,Section A,39.54,0
Synthetic Student 490,SYN-EXP-000490,SYN-SIS-000490,synthetic490,jjohnson33@schoolname.example,Section B,28.63,46.3
Synthetic Student 491,SYN-EXP-000491,SYN-SIS-000491,synthetic491,kkim33@schoolname.example,Section C,24.32,23.2
Synthetic Student 492,SYN-EXP-000492,SYN-SIS-000492,synthetic492,llewis33@schoolname.example,Section D,51.86,55.8
Synthetic Student 493,SYN-EXP-000493,SYN-SIS-000493,synthetic493,mmartinez33@schoolname.example,Section A,46.71,56.41
Synthetic Student 494,SYN-EXP-000494,SYN-SIS-000494,synthetic494,nnelson33@schoolname.example,Section B,43.99,46.55
Synthetic Student 495,SYN-EXP-000495,SYN-SIS-000495,synthetic495,portiz33@schoolname.example,Section C,78.91,80.22
Synthetic Student 496,SYN-EXP-000496,SYN-SIS-000496,synthetic496,qprice33@schoolname.example,Section D,89.35,98.49
Synthetic Student 497,SYN-EXP-000497,SYN-SIS-000497,synthetic497,rstone33@schoolname.example,Section A,21.37,31.59
Synthetic Student 498,SYN-EXP-000498,SYN-SIS-000498,synthetic498,smiller33@schoolname.example,Section B,68.3,82.62
Synthetic Student 499,SYN-EXP-000499,SYN-SIS-000499,synthetic499,trivera33@schoolname.example,Section C,0,0
Synthetic Student 500,SYN-EXP-000500,SYN-SIS-000500,synthetic500,vnguyen33@schoolname.example,Section D,49.88,46.8
Synthetic Student 501,SYN-EXP-000501,SYN-SIS-000501,synthetic501,abrooks33@schoolname.example,Section A,44.15,43.57
Synthetic Student 502,SYN-EXP-000502,SYN-SIS-000502,synthetic502,bchen33@schoolname.example,Section B,56.3,56.11
Synthetic Student 503,SYN-EXP-000503,SYN-SIS-000503,synthetic503,cdavis33@schoolname.example,Section C,68.48,76.42
Synthetic Student 504,SYN-EXP-000504,SYN-SIS-000504,synthetic504,devans33@schoolname.example,Section D,77.91,78.64
Synthetic Student 505,SYN-EXP-000505,SYN-SIS-000505,synthetic505,eflores33@schoolname.example,Section A,40.08,53.12
Synthetic Student 506,SYN-EXP-000506,SYN-SIS-000506,synthetic506,fgarcia33@schoolname.example,Section B,51.83,65.13
Synthetic Student 507,SYN-EXP-000507,SYN-SIS-000507,synthetic507,ghayes33@schoolname.example,Section C,18.89,31.45
Synthetic Student 508,SYN-EXP-000508,SYN-SIS-000508,synthetic508,hibrahim33@schoolname.example,Section D,33.38,31.56
Synthetic Student 509,SYN-EXP-000509,SYN-SIS-000509,synthetic509,ijohnson33@schoolname.example,Section A,47.59,53.52
Synthetic Student 510,SYN-EXP-000510,SYN-SIS-000510,synthetic510,jkim33@schoolname.example,Section B,40.7,45.99
Synthetic Student 511,SYN-EXP-000511,SYN-SIS-000511,synthetic511,klewis33@schoolname.example,Section C,30.67,32.08
Synthetic Student 512,SYN-EXP-000512,SYN-SIS-000512,synthetic512,lmartinez33@schoolname.example,Section D,26.92,34.81
Synthetic Student 513,SYN-EXP-000513,SYN-SIS-000513,synthetic513,mnelson33@schoolname.example,Section A,8.62,15.37
Synthetic Student 514,SYN-EXP-000514,SYN-SIS-000514,synthetic514,nortiz33@schoolname.example,Section B,62.2,65.26
Synthetic Student 515,SYN-EXP-000515,SYN-SIS-000515,synthetic515,pprice33@schoolname.example,Section C,34.08,45.05
Synthetic Student 516,SYN-EXP-000516,SYN-SIS-000516,synthetic516,qstone33@schoolname.example,Section D,42.17,55.43
Synthetic Student 517,SYN-EXP-000517,SYN-SIS-000517,synthetic517,rmiller33@schoolname.example,Section A,48.31,54.12
Synthetic Student 518,SYN-EXP-000518,SYN-SIS-000518,synthetic518,srivera33@schoolname.example,Section B,48.67,59.43
Synthetic Student 519,SYN-EXP-000519,SYN-SIS-000519,synthetic519,tnguyen33@schoolname.example,Section C,42.52,49.11
Synthetic Student 520,SYN-EXP-000520,SYN-SIS-000520,synthetic520,vpatel33@schoolname.example,Section D,61.17,61.78
Synthetic Student 521,SYN-EXP-000521,SYN-SIS-000521,synthetic521,achen33@schoolname.example,Section A,58.98,62.73
Synthetic Student 522,SYN-EXP-000522,SYN-SIS-000522,synthetic522,bdavis33@schoolname.example,Section B,35.89,46.41
Synthetic Student 523,SYN-EXP-000523,SYN-SIS-000523,synthetic523,cevans33@schoolname.example,Section C,18.38,31.37
Synthetic Student 524,SYN-EXP-000524,SYN-SIS-000524,synthetic524,dflores33@schoolname.example,Section D,35.41,39.31
Synthetic Student 525,SYN-EXP-000525,SYN-SIS-000525,synthetic525,egarcia33@schoolname.example,Section A,44.35,54.7
Synthetic Student 526,SYN-EXP-000526,SYN-SIS-000526,synthetic526,fhayes33@schoolname.example,Section B,80.95,83.79
Synthetic Student 527,SYN-EXP-000527,SYN-SIS-000527,synthetic527,gibrahim33@schoolname.example,Section C,80.96,82.56
Synthetic Student 528,SYN-EXP-000528,SYN-SIS-000528,synthetic528,hjohnson33@schoolname.example,Section D,70.58,78.38
Synthetic Student 529,SYN-EXP-000529,SYN-SIS-000529,synthetic529,ikim33@schoolname.example,Section A,0,68.88
Synthetic Student 530,SYN-EXP-000530,SYN-SIS-000530,synthetic530,jlewis33@schoolname.example,Section B,51.39,0
Synthetic Student 531,SYN-EXP-000531,SYN-SIS-000531,synthetic531,kmartinez33@schoolname.example,Section C,25.78,36.38
Synthetic Student 532,SYN-EXP-000532,SYN-SIS-000532,synthetic532,lnelson33@schoolname.example,Section D,39.67,47.35
Synthetic Student 533,SYN-EXP-000533,SYN-SIS-000533,synthetic533,mortiz33@schoolname.example,Section A,47.74,56.13
Synthetic Student 534,SYN-EXP-000534,SYN-SIS-000534,synthetic534,nprice33@schoolname.example,Section B,0,51
Synthetic Student 535,SYN-EXP-000535,SYN-SIS-000535,synthetic535,pstone33@schoolname.example,Section C,37.15,46.21
Synthetic Student 536,SYN-EXP-000536,SYN-SIS-000536,synthetic536,qmiller33@schoolname.example,Section D,0,73.09
Synthetic Student 537,SYN-EXP-000537,SYN-SIS-000537,synthetic537,rrivera33@schoolname.example,Section A,17.6,22.39
Synthetic Student 538,SYN-EXP-000538,SYN-SIS-000538,synthetic538,snguyen33@schoolname.example,Section B,53.46,58.86
Synthetic Student 539,SYN-EXP-000539,SYN-SIS-000539,synthetic539,tpatel33@schoolname.example,Section C,55.7,59.14
Synthetic Student 540,SYN-EXP-000540,SYN-SIS-000540,synthetic540,vbrooks33@schoolname.example,Section D,49.68,56.76
Synthetic Student 541,SYN-EXP-000541,SYN-SIS-000541,synthetic541,adavis33@schoolname.example,Section A,42.67,45.39
Synthetic Student 542,SYN-EXP-000542,SYN-SIS-000542,synthetic542,bevans33@schoolname.example,Section B,29.3,38.93
Synthetic Student 543,SYN-EXP-000543,SYN-SIS-000543,synthetic543,cflores33@schoolname.example,Section C,39.56,39.12
Synthetic Student 544,SYN-EXP-000544,SYN-SIS-000544,synthetic544,dgarcia33@schoolname.example,Section D,35.11,0
Synthetic Student 545,SYN-EXP-000545,SYN-SIS-000545,synthetic545,ehayes33@schoolname.example,Section A,58.46,68.04
Synthetic Student 546,SYN-EXP-000546,SYN-SIS-000546,synthetic546,fibrahim33@schoolname.example,Section B,53.18,57.51
Synthetic Student 547,SYN-EXP-000547,SYN-SIS-000547,synthetic547,gjohnson33@schoolname.example,Section C,52.62,56.14
Synthetic Student 548,SYN-EXP-000548,SYN-SIS-000548,synthetic548,hkim33@schoolname.example,Section D,36.36,0
Synthetic Student 549,SYN-EXP-000549,SYN-SIS-000549,synthetic549,ilewis33@schoolname.example,Section A,39.7,52.08
Synthetic Student 550,SYN-EXP-000550,SYN-SIS-000550,synthetic550,jmartinez33@schoolname.example,Section B,35.61,47.51
Synthetic Student 551,SYN-EXP-000551,SYN-SIS-000551,synthetic551,knelson33@schoolname.example,Section C,58.94,70.65
Synthetic Student 552,SYN-EXP-000552,SYN-SIS-000552,synthetic552,lortiz33@schoolname.example,Section D,56.05,65.44
Synthetic Student 553,SYN-EXP-000553,SYN-SIS-000553,synthetic553,mprice33@schoolname.example,Section A,45.07,55.47
Synthetic Student 554,SYN-EXP-000554,SYN-SIS-000554,synthetic554,nstone33@schoolname.example,Section B,37.24,47.03
Synthetic Student 555,SYN-EXP-000555,SYN-SIS-000555,synthetic555,pmiller33@schoolname.example,Section C,64.8,80.11
Synthetic Student 556,SYN-EXP-000556,SYN-SIS-000556,synthetic556,qrivera33@schoolname.example,Section D,32.41,35.4
Synthetic Student 557,SYN-EXP-000557,SYN-SIS-000557,synthetic557,rnguyen33@schoolname.example,Section A,35.29,32.34
Synthetic Student 558,SYN-EXP-000558,SYN-SIS-000558,synthetic558,spatel33@schoolname.example,Section B,84.82,88.75
Synthetic Student 559,SYN-EXP-000559,SYN-SIS-000559,synthetic559,tbrooks33@schoolname.example,Section C,25.39,0
Synthetic Student 560,SYN-EXP-000560,SYN-SIS-000560,synthetic560,vchen33@schoolname.example,Section D,54.96,64.34
Synthetic Student 561,SYN-EXP-000561,SYN-SIS-000561,synthetic561,aevans33@schoolname.example,Section A,52.85,64.79
Synthetic Student 562,SYN-EXP-000562,SYN-SIS-000562,synthetic562,bflores33@schoolname.example,Section B,86.08,89.58
Synthetic Student 563,SYN-EXP-000563,SYN-SIS-000563,synthetic563,cgarcia33@schoolname.example,Section C,38.25,44.8
Synthetic Student 564,SYN-EXP-000564,SYN-SIS-000564,synthetic564,dhayes33@schoolname.example,Section D,0,79.48
Synthetic Student 565,SYN-EXP-000565,SYN-SIS-000565,synthetic565,eibrahim33@schoolname.example,Section A,31.13,36.07
Synthetic Student 566,SYN-EXP-000566,SYN-SIS-000566,synthetic566,fjohnson33@schoolname.example,Section B,0,61.17
Synthetic Student 567,SYN-EXP-000567,SYN-SIS-000567,synthetic567,gkim33@schoolname.example,Section C,37.44,53.88
Synthetic Student 568,SYN-EXP-000568,SYN-SIS-000568,synthetic568,hlewis33@schoolname.example,Section D,49.56,50.57
