Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 03,Assignment 04
Synthetic Student 066,SYN-EXP-000066,SYN-SIS-000066,synthetic066,fevans28@schoolname.example,Section B,65.46,66.88
Synthetic Student 067,SYN-EXP-000067,SYN-SIS-000067,synthetic067,gflores28@schoolname.example,Section C,42.71,38.6
Synthetic Student 068,SYN-EXP-000068,SYN-SIS-000068,synthetic068,hgarcia27@schoolname.example,Section D,72.14,73.06
Synthetic Student 069,SYN-EXP-000069,SYN-SIS-000069,synthetic069,ihayes28@schoolname.example,Section A,58.97,63.31
Synthetic Student 070,SYN-EXP-000070,SYN-SIS-000070,synthetic070,jibrahim29@schoolname.example,Section B,45.62,54.51
Synthetic Student 071,SYN-EXP-000071,SYN-SIS-000071,synthetic071,kjohnson27@schoolname.example,Section C,34.99,40.11
Synthetic Student 072,SYN-EXP-000072,SYN-SIS-000072,synthetic072,lkim27@schoolname.example,Section D,25.08,33.52
Synthetic Student 073,SYN-EXP-000073,SYN-SIS-000073,synthetic073,mlewis28@schoolname.example,Section A,65.64,65.28
Synthetic Student 075,SYN-EXP-000075,SYN-SIS-000075,synthetic075,pnelson27@schoolname.example,Section C,86.76,86.23
Synthetic Student 076,SYN-EXP-000076,SYN-SIS-000076,synthetic076,qortiz28@schoolname.example,Section D,43.79,62.02
Synthetic Student 077,SYN-EXP-000077,SYN-SIS-000077,synthetic077,rprice27@schoolname.example,Section A,0,30.23
Synthetic Student 078,SYN-EXP-000078,SYN-SIS-000078,synthetic078,sstone28@schoolname.example,Section B,36.44,43.99
Synthetic Student 079,SYN-EXP-000079,SYN-SIS-000079,synthetic079,tmiller28@schoolname.example,Section C,66.6,76.03
Synthetic Student 080,SYN-EXP-000080,SYN-SIS-000080,synthetic080,vrivera28@schoolname.example,Section D,28.52,37.33
Synthetic Student 081,SYN-EXP-000081,SYN-SIS-000081,synthetic081,apatel29@schoolname.example,Section A,94.46,100
Synthetic Student 082,SYN-EXP-000082,SYN-SIS-000082,synthetic082,bbrooks27@schoolname.example,Section B,52.36,60.61
Synthetic Student 083,SYN-EXP-000083,SYN-SIS-000083,synthetic083,cchen27@schoolname.example,Section C,26.95,0
Synthetic Student 084,SYN-EXP-000084,SYN-SIS-000084,synthetic084,ddavis29@schoolname.example,Section D,64.22,0
Synthetic Student 085,SYN-EXP-000085,SYN-SIS-000085,synthetic085,eevans29@schoolname.example,Section A,60.35,65.72
Synthetic Student 086,SYN-EXP-000086,SYN-SIS-000086,synthetic086,fflores29@schoolname.example,Section B,58,64.07
Synthetic Student 087,SYN-EXP-000087,SYN-SIS-000087,synthetic087,ggarcia28@schoolname.example,Section C,49.24,50.43
Synthetic Student 088,SYN-EXP-000088,SYN-SIS-000088,synthetic088,hhayes28@schoolname.example,Section D,55.82,59.09
Synthetic Student 089,SYN-EXP-000089,SYN-SIS-000089,synthetic089,iibrahim27@schoolname.example,Section A,83.16,90.34
Synthetic Student 090,SYN-EXP-000090,SYN-SIS-000090,synthetic090,jjohnson27@schoolname.example,Section B,63.23,61
Synthetic Student 091,SYN-EXP-000091,SYN-SIS-000091,synthetic091,kkim28@schoolname.example,Section C,79.03,83.83
Synthetic Student 092,SYN-EXP-000092,SYN-SIS-000092,synthetic092,llewis29@schoolname.example,Section D,61.17,63.39
Synthetic Student 094,SYN-EXP-000094,SYN-SIS-000094,synthetic094,nnelson28@schoolname.example,Section B,62.91,69.62
Synthetic Student 097,SYN-EXP-000097,SYN-SIS-000097,synthetic097,rstone28@schoolname.example,Section A,51.37,58.19
Synthetic Student 098,SYN-EXP-000098,SYN-SIS-000098,synthetic098,smiller28@schoolname.example,Section B,60.96,0
Synthetic Student 100,SYN-EXP-000100,SYN-SIS-000100,synthetic100,vnguyen29@schoolname.example,Section D,0,32.36
Synthetic Student 105,SYN-EXP-000105,SYN-SIS-000105,synthetic105,eflores29@schoolname.example,Section A,38.05,48.17
Synthetic Student 107,SYN-EXP-000107,SYN-SIS-000107,synthetic107,ghayes27@schoolname.example,Section C,32.91,41.55
Synthetic Student 108,SYN-EXP-000108,SYN-SIS-000108,synthetic108,hibrahim27@schoolname.example,Section D,0,42.94
Synthetic Student 109,SYN-EXP-000109,SYN-SIS-000109,synthetic109,ijohnson28@schoolname.example,Section A,77.48,77.73
Synthetic Student 110,SYN-EXP-000110,SYN-SIS-000110,synthetic110,jkim28@schoolname.example,Section B,75.92,79.51
Synthetic Student 111,SYN-EXP-000111,SYN-SIS-000111,synthetic111,klewis29@schoolname.example,Section C,35.1,40.71
Synthetic Student 112,SYN-EXP-000112,SYN-SIS-000112,synthetic112,lmartinez29@schoolname.example,Section D,14.95,17.79
Synthetic Student 113,SYN-EXP-000113,SYN-SIS-000113,synthetic113,mnelson29@schoolname.example,Section A,19.91,26.3
Synthetic Student 114,SYN-EXP-000114,SYN-SIS-000114,synthetic114,nortiz29@schoolname.example,Section B,44.79,56.53
Synthetic Student 115,SYN-EXP-000115,SYN-SIS-000115,synthetic115,pprice28@schoolname.example,Section C,57.57,60.2
Synthetic Student 116,SYN-EXP-000116,SYN-SIS-000116,synthetic116,qstone29@schoolname.example,Section D,30.28,37.32
Synthetic Student 119,SYN-EXP-000119,SYN-SIS-000119,synthetic119,tnguyen29@schoolname.example,Section C,41.88,48.67
Synthetic Student 120,SYN-EXP-000120,SYN-SIS-000120,synthetic120,vpatel28@schoolname.example,Section D,62.6,69.14
Synthetic Student 121,SYN-EXP-000121,SYN-SIS-000121,synthetic121,achen28@schoolname.example,Section A,94.74,88.75
Synthetic Student 122,SYN-EXP-000122,SYN-SIS-000122,synthetic122,bdavis28@schoolname.example,Section B,26.24,38.4
Synthetic Student 123,SYN-EXP-000123,SYN-SIS-000123,synthetic123,cevans28@schoolname.example,Section C,67.84,67.97
Synthetic Student 126,SYN-EXP-000126,SYN-SIS-000126,synthetic126,fhayes29@schoolname.example,Section B,65.69,73.33
Synthetic Student 127,SYN-EXP-000127,SYN-SIS-000127,synthetic127,gibrahim29@schoolname.example,Section C,31.46,42.95
Synthetic Student 128,SYN-EXP-000128,SYN-SIS-000128,synthetic128,hjohnson28@schoolname.example,Section D,73.92,70.16
Synthetic Student 130,SYN-EXP-000130,SYN-SIS-000130,synthetic130,jlewis27@schoolname.example,Section B,43.24,43.06
Synthetic Student 132,SYN-EXP-000132,SYN-SIS-000132,synthetic132,lnelson28@schoolname.example,Section D,66.82,69.77
Synthetic Student 133,SYN-EXP-000133,SYN-SIS-000133,synthetic133,mortiz27@schoolname.example,Section A,0,100
Synthetic Student 134,SYN-EXP-000134,SYN-SIS-000134,synthetic134,nprice28@schoolname.example,Section B,46.95,61.04
Synthetic Student 135,SYN-EXP-000135,SYN-SIS-000135,synthetic135,pstone27@schoolname.example,Section C,68.78,69.56
Synthetic Student 136,SYN-EXP-000136,SYN-SIS-000136,synthetic136,qmiller27@schoolname.example,Section D,73.57,75.2
Synthetic Student 139,SYN-EXP-000139,SYN-SIS-000139,synthetic139,tpatel27@schoolname.example,Section C,42.62,44.92
Synthetic Student 140,SYN-EXP-000140,SYN-SIS-000140,synthetic140,vbrooks28@schoolname.example,Section D,34.15,0
Synthetic Student 142,SYN-EXP-000142,SYN-SIS-000142,synthetic142,bevans29@schoolname.example,Section B,32.41,50.69
Synthetic Student 143,SYN-EXP-000143,SYN-SIS-000143,synthetic143,cflores29@schoolname.example,Section C,40.92,44.64
Synthetic Student 145,SYN-EXP-000145,SYN-SIS-000145,synthetic145,ehayes28@schoolname.example,Section A,15.7,33.85
Synthetic Student 146,SYN-EXP-000146,SYN-SIS-000146,synthetic146,fibrahim29@schoolname.example,Section B,75.96,78.69
Synthetic Student 147,SYN-EXP-000147,SYN-SIS-000147,synthetic147,gjohnson27@schoolname.example,Section C,63.32,65.72
Synthetic Student 148,SYN-EXP-000148,SYN-SIS-000148,synthetic148,hkim28@schoolname.example,Section D,45.63,51.26
Synthetic Student 149,SYN-EXP-000149,SYN-SIS-000149,synthetic149,ilewis29@schoolname.example,Section A,54,60.71
Synthetic Student 150,SYN-EXP-000150,SYN-SIS-000150,synthetic150,jmartinez29@schoolname.example,Section B,72.06,76.5
Synthetic Student 151,SYN-EXP-000151,SYN-SIS-000151,synthetic151,knelson29@schoolname.example,Section C,66.44,67.59
Synthetic Student 152,SYN-EXP-000152,SYN-SIS-000152,synthetic152,lortiz28@schoolname.example,Section D,69.93,71.38
Synthetic Student 154,SYN-EXP-000154,SYN-SIS-000154,synthetic154,nstone27@schoolname.example,Section B,94.73,93.12
Synthetic Student 155,SYN-EXP-000155,SYN-SIS-000155,synthetic155,pmiller28@schoolname.example,Section C,48.7,52.88
Synthetic Student 156,SYN-EXP-000156,SYN-SIS-000156,synthetic156,qrivera29@schoolname.example,Section D,14.06,27.17
Synthetic Student 157,SYN-EXP-000157,SYN-SIS-000157,synthetic157,rnguyen29@schoolname.example,Section A,54.37,63.02
Synthetic Student 158,SYN-EXP-000158,SYN-SIS-000158,synthetic158,spatel27@schoolname.example,Section B,0,94.59
Synthetic Student 159,SYN-EXP-000159,SYN-SIS-000159,synthetic159,tbrooks28@schoolname.example,Section C,44.2,52.69
Synthetic Student 160,SYN-EXP-000160,SYN-SIS-000160,synthetic160,vchen29@schoolname.example,Section D,31.66,35.25
Synthetic Student 161,SYN-EXP-000161,SYN-SIS-000161,synthetic161,aevans27@schoolname.example,Section A,50.78,53.74
Synthetic Student 164,SYN-EXP-000164,SYN-SIS-000164,synthetic164,dhayes28@schoolname.example,Section D,31.44,34.7
Synthetic Student 165,SYN-EXP-000165,SYN-SIS-000165,synthetic165,eibrahim28@schoolname.example,Section A,46.26,50.24
Synthetic Student 166,SYN-EXP-000166,SYN-SIS-000166,synthetic166,fjohnson29@schoolname.example,Section B,12.28,18.33
Synthetic Student 167,SYN-EXP-000167,SYN-SIS-000167,synthetic167,gkim29@schoolname.example,Section C,72.73,82.98
Synthetic Student 170,SYN-EXP-000170,SYN-SIS-000170,synthetic170,jnelson29@schoolname.example,Section B,12.43,20.57
Synthetic Student 171,SYN-EXP-000171,SYN-SIS-000171,synthetic171,kortiz29@schoolname.example,Section C,18.96,22.83
Synthetic Student 172,SYN-EXP-000172,SYN-SIS-000172,synthetic172,lprice29@schoolname.example,Section D,30.1,41.35
Synthetic Student 173,SYN-EXP-000173,SYN-SIS-000173,synthetic173,mstone29@schoolname.example,Section A,42.24,0
Synthetic Student 174,SYN-EXP-000174,SYN-SIS-000174,synthetic174,nmiller28@schoolname.example,Section B,48.76,60.82
Synthetic Student 175,SYN-EXP-000175,SYN-SIS-000175,synthetic175,privera27@schoolname.example,Section C,49.02,50.55
Synthetic Student 176,SYN-EXP-000176,SYN-SIS-000176,synthetic176,qnguyen28@schoolname.example,Section D,23.57,34.1
Synthetic Student 177,SYN-EXP-000177,SYN-SIS-000177,synthetic177,rpatel29@schoolname.example,Section A,82.08,73.66
Synthetic Student 178,SYN-EXP-000178,SYN-SIS-000178,synthetic178,sbrooks29@schoolname.example,Section B,11.2,23.16
Synthetic Student 180,SYN-EXP-000180,SYN-SIS-000180,synthetic180,vdavis29@schoolname.example,Section D,37.37,45.72
Synthetic Student 181,SYN-EXP-000181,SYN-SIS-000181,synthetic181,aflores28@schoolname.example,Section A,48.94,56.36
Synthetic Student 183,SYN-EXP-000183,SYN-SIS-000183,synthetic183,chayes28@schoolname.example,Section C,40.31,43.25
Synthetic Student 184,SYN-EXP-000184,SYN-SIS-000184,synthetic184,dibrahim29@schoolname.example,Section D,50.43,57.2
Synthetic Student 185,SYN-EXP-000185,SYN-SIS-000185,synthetic185,ejohnson27@schoolname.example,Section A,49.77,61.95
Synthetic Student 186,SYN-EXP-000186,SYN-SIS-000186,synthetic186,fkim27@schoolname.example,Section B,15.36,0
Synthetic Student 188,SYN-EXP-000188,SYN-SIS-000188,synthetic188,hmartinez28@schoolname.example,Section D,29.07,37.85
Synthetic Student 189,SYN-EXP-000189,SYN-SIS-000189,synthetic189,inelson28@schoolname.example,Section A,21.91,31.75
Synthetic Student 191,SYN-EXP-000191,SYN-SIS-000191,synthetic191,kprice27@schoolname.example,Section C,64.22,70.35
Synthetic Student 192,SYN-EXP-000192,SYN-SIS-000192,synthetic192,lstone27@schoolname.example,Section D,93.29,90.37
Synthetic Student 193,SYN-EXP-000193,SYN-SIS-000193,synthetic193,mmiller29@schoolname.example,Section A,0,76.52
Synthetic Student 195,SYN-EXP-000195,SYN-SIS-000195,synthetic195,pnguyen29@schoolname.example,Section C,8.95,21.55
Synthetic Student 196,SYN-EXP-000196,SYN-SIS-000196,synthetic196,qpatel29@schoolname.example,Section D,17.93,26
Synthetic Student 197,SYN-EXP-000197,SYN-SIS-000197,synthetic197,rbrooks28@schoolname.example,Section A,47.73,50.95
Synthetic Student 198,SYN-EXP-000198,SYN-SIS-000198,synthetic198,schen28@schoolname.example,Section B,24.06,33.46
Synthetic Student 200,SYN-EXP-000200,SYN-SIS-000200,synthetic200,vevans29@schoolname.example,Section D,39.77,50.79
Synthetic Student 201,SYN-EXP-000201,SYN-SIS-000201,synthetic201,agarcia28@schoolname.example,Section A,93.12,94.5
Synthetic Student 202,SYN-EXP-000202,SYN-SIS-000202,synthetic202,bhayes28@schoolname.example,Section B,22.55,30.59
Synthetic Student 203,SYN-EXP-000203,SYN-SIS-000203,synthetic203,cibrahim27@schoolname.example,Section C,45.42,55.7
Synthetic Student 204,SYN-EXP-000204,SYN-SIS-000204,synthetic204,djohnson29@schoolname.example,Section D,44.19,54.43
Synthetic Student 205,SYN-EXP-000205,SYN-SIS-000205,synthetic205,ekim29@schoolname.example,Section A,18.32,22.8
Synthetic Student 206,SYN-EXP-000206,SYN-SIS-000206,synthetic206,flewis29@schoolname.example,Section B,76.36,85.7
Synthetic Student 208,SYN-EXP-000208,SYN-SIS-000208,synthetic208,hnelson29@schoolname.example,Section D,49.93,53.45
Synthetic Student 209,SYN-EXP-000209,SYN-SIS-000209,synthetic209,iortiz27@schoolname.example,Section A,35.1,40.75
Synthetic Student 210,SYN-EXP-000210,SYN-SIS-000210,synthetic210,jprice27@schoolname.example,Section B,77.86,79.89
Synthetic Student 211,SYN-EXP-000211,SYN-SIS-000211,synthetic211,kstone27@schoolname.example,Section C,32.16,35.33
Synthetic Student 212,SYN-EXP-000212,SYN-SIS-000212,synthetic212,lmiller28@schoolname.example,Section D,0,45.35
Synthetic Student 213,SYN-EXP-000213,SYN-SIS-000213,synthetic213,mrivera27@schoolname.example,Section A,37.39,44.67
Synthetic Student 215,SYN-EXP-000215,SYN-SIS-000215,synthetic215,ppatel29@schoolname.example,Section C,55.44,57.48
Synthetic Student 216,SYN-EXP-000216,SYN-SIS-000216,synthetic216,qbrooks29@schoolname.example,Section D,48.86,58.58
Synthetic Student 218,SYN-EXP-000218,SYN-SIS-000218,synthetic218,sdavis27@schoolname.example,Section B,17.79,25.95
Synthetic Student 219,SYN-EXP-000219,SYN-SIS-000219,synthetic219,tevans29@schoolname.example,Section C,39.78,41.96
Synthetic Student 220,SYN-EXP-000220,SYN-SIS-000220,synthetic220,vflores27@schoolname.example,Section D,64.14,67.12
Synthetic Student 221,SYN-EXP-000221,SYN-SIS-000221,synthetic221,ahayes29@schoolname.example,Section A,73.51,79.24
Synthetic Student 222,SYN-EXP-000222,SYN-SIS-000222,synthetic222,bibrahim29@schoolname.example,Section B,28.8,41.69
Synthetic Student 223,SYN-EXP-000223,SYN-SIS-000223,synthetic223,cjohnson27@schoolname.example,Section C,22.22,0
Synthetic Student 225,SYN-EXP-000225,SYN-SIS-000225,synthetic225,elewis29@schoolname.example,Section A,53.38,59.72
Synthetic Student 226,SYN-EXP-000226,SYN-SIS-000226,synthetic226,fmartinez27@schoolname.example,Section B,35.32,46.4
Synthetic Student 227,SYN-EXP-000227,SYN-SIS-000227,synthetic227,gnelson27@schoolname.example,Section C,94.86,100
Synthetic Student 228,SYN-EXP-000228,SYN-SIS-000228,synthetic228,hortiz27@schoolname.example,Section D,63.98,66.58
Synthetic Student 229,SYN-EXP-000229,SYN-SIS-000229,synthetic229,iprice27@schoolname.example,Section A,50.87,56.15
Synthetic Student 230,SYN-EXP-000230,SYN-SIS-000230,synthetic230,jstone28@schoolname.example,Section B,33.73,35.64
Synthetic Student 231,SYN-EXP-000231,SYN-SIS-000231,synthetic231,kmiller29@schoolname.example,Section C,35.95,33.29
Synthetic Student 234,SYN-EXP-000234,SYN-SIS-000234,synthetic234,npatel28@schoolname.example,Section B,54.26,53.95
Synthetic Student 235,SYN-EXP-000235,SYN-SIS-000235,synthetic235,pbrooks28@schoolname.example,Section C,45.74,57.04
Synthetic Student 236,SYN-EXP-000236,SYN-SIS-000236,synthetic236,qchen29@schoolname.example,Section D,48.67,49.26
Synthetic Student 237,SYN-EXP-000237,SYN-SIS-000237,synthetic237,rdavis28@schoolname.example,Section A,38.7,46.59
Synthetic Student 238,SYN-EXP-000238,SYN-SIS-000238,synthetic238,sevans28@schoolname.example,Section B,50.95,60.28
Synthetic Student 240,SYN-EXP-000240,SYN-SIS-000240,synthetic240,vgarcia28@schoolname.example,Section D,36.43,40.09
Synthetic Student 241,SYN-EXP-000241,SYN-SIS-000241,synthetic241,aibrahim28@schoolname.example,Section A,66.93,76.18
Synthetic Student 242,SYN-EXP-000242,SYN-SIS-000242,synthetic242,bjohnson28@schoolname.example,Section B,36.11,40.01
Synthetic Student 244,SYN-EXP-000244,SYN-SIS-000244,synthetic244,dlewis28@schoolname.example,Section D,36.55,0
Synthetic Student 245,SYN-EXP-000245,SYN-SIS-000245,synthetic245,emartinez27@schoolname.example,Section A,39.95,40.73
Synthetic Student 246,SYN-EXP-000246,SYN-SIS-000246,synthetic246,fnelson29@schoolname.example,Section B,29.73,33.05
Synthetic Student 247,SYN-EXP-000247,SYN-SIS-000247,synthetic247,gortiz27@schoolname.example,Section C,0,46.86
Synthetic Student 249,SYN-EXP-000249,SYN-SIS-000249,synthetic249,istone28@schoolname.example,Section A,29.45,33.65
Synthetic Student 251,SYN-EXP-000251,SYN-SIS-000251,synthetic251,krivera29@schoolname.example,Section C,60.91,64.06
Synthetic Student 253,SYN-EXP-000253,SYN-SIS-000253,synthetic253,mpatel28@schoolname.example,Section A,54.29,57.31
Synthetic Student 254,SYN-EXP-000254,SYN-SIS-000254,synthetic254,nbrooks28@schoolname.example,Section B,49.86,49.89
Synthetic Student 255,SYN-EXP-000255,SYN-SIS-000255,synthetic255,pchen27@schoolname.example,Section C,100,100
Synthetic Student 257,SYN-EXP-000257,SYN-SIS-000257,synthetic257,revans28@schoolname.example,Section A,41.94,46.55
Synthetic Student 258,SYN-EXP-000258,SYN-SIS-000258,synthetic258,sflores28@schoolname.example,Section B,94.21,95.47
Synthetic Student 259,SYN-EXP-000259,SYN-SIS-000259,synthetic259,tgarcia28@schoolname.example,Section C,77.84,86.37
Synthetic Student 260,SYN-EXP-000260,SYN-SIS-000260,synthetic260,vhayes29@schoolname.example,Section D,93.74,100
Synthetic Student 261,SYN-EXP-000261,SYN-SIS-000261,synthetic261,ajohnson29@schoolname.example,Section A,0,47.61
Synthetic Student 262,SYN-EXP-000262,SYN-SIS-000262,synthetic262,bkim27@schoolname.example,Section B,67.25,76.43
Synthetic Student 263,SYN-EXP-000263,SYN-SIS-000263,synthetic263,clewis29@schoolname.example,Section C,11.71,19.41
Synthetic Student 264,SYN-EXP-000264,SYN-SIS-000264,synthetic264,dmartinez27@schoolname.example,Section D,18.02,24.4
Synthetic Student 265,SYN-EXP-000265,SYN-SIS-000265,synthetic265,enelson29@schoolname.example,Section A,10.06,28.7
Synthetic Student 266,SYN-EXP-000266,SYN-SIS-000266,synthetic266,fortiz28@schoolname.example,Section B,53.58,57.99
Synthetic Student 267,SYN-EXP-000267,SYN-SIS-000267,synthetic267,gprice28@schoolname.example,Section C,22.23,33.27
Synthetic Student 268,SYN-EXP-000268,SYN-SIS-000268,synthetic268,hstone29@schoolname.example,Section D,30.73,28.14
Synthetic Student 270,SYN-EXP-000270,SYN-SIS-000270,synthetic270,jrivera29@schoolname.example,Section B,53.75,63.45
Synthetic Student 271,SYN-EXP-000271,SYN-SIS-000271,synthetic271,knguyen29@schoolname.example,Section C,65.83,73.85
Synthetic Student 272,SYN-EXP-000272,SYN-SIS-000272,synthetic272,lpatel27@schoolname.example,Section D,71.11,0
Synthetic Student 273,SYN-EXP-000273,SYN-SIS-000273,synthetic273,mbrooks28@schoolname.example,Section A,61.04,72.17
Synthetic Student 274,SYN-EXP-000274,SYN-SIS-000274,synthetic274,nchen29@schoolname.example,Section B,31.25,0
Synthetic Student 275,SYN-EXP-000275,SYN-SIS-000275,synthetic275,pdavis27@schoolname.example,Section C,60.72,62.76
Synthetic Student 276,SYN-EXP-000276,SYN-SIS-000276,synthetic276,qevans27@schoolname.example,Section D,38.62,49.13
Synthetic Student 278,SYN-EXP-000278,SYN-SIS-000278,synthetic278,sgarcia28@schoolname.example,Section B,95.77,97.03
Synthetic Student 279,SYN-EXP-000279,SYN-SIS-000279,synthetic279,thayes29@schoolname.example,Section C,30.94,0
