Student,ID,SIS User ID,SIS Login ID,Email,Section,Assignment 13,Assignment 14
Synthetic Student 504,SYN-EXP-000504,SYN-SIS-000504,synthetic504,devans33@schoolname.example,Section D,76.58,85.77
Synthetic Student 505,SYN-EXP-000505,SYN-SIS-000505,synthetic505,eflores33@schoolname.example,Section A,55.28,60.83
Synthetic Student 506,SYN-EXP-000506,SYN-SIS-000506,synthetic506,fgarcia33@schoolname.example,Section B,56.06,61.82
Synthetic Student 507,SYN-EXP-000507,SYN-SIS-000507,synthetic507,ghayes33@schoolname.example,Section C,25.83,33.25
Synthetic Student 508,SYN-EXP-000508,SYN-SIS-000508,synthetic508,hibrahim33@schoolname.example,Section D,33.58,46.32
Synthetic Student 509,SYN-EXP-000509,SYN-SIS-000509,synthetic509,ijohnson33@schoolname.example,Section A,49.51,56.42
Synthetic Student 510,SYN-EXP-000510,SYN-SIS-000510,synthetic510,jkim33@schoolname.example,Section B,37.65,47.07
Synthetic Student 511,SYN-EXP-000511,SYN-SIS-000511,synthetic511,klewis33@schoolname.example,Section C,27.06,33.93
Synthetic Student 512,SYN-EXP-000512,SYN-SIS-000512,synthetic512,lmartinez33@schoolname.example,Section D,25.8,24.64
Synthetic Student 513,SYN-EXP-000513,SYN-SIS-000513,synthetic513,mnelson33@schoolname.example,Section A,7.88,15.15
Synthetic Student 514,SYN-EXP-000514,SYN-SIS-000514,synthetic514,nortiz33@schoolname.example,Section B,62.32,68.44
Synthetic Student 515,SYN-EXP-000515,SYN-SIS-000515,synthetic515,pprice33@schoolname.example,Section C,45.38,49.03
Synthetic Student 516,SYN-EXP-000516,SYN-SIS-000516,synthetic516,qstone33@schoolname.example,Section D,49.3,50.33
Synthetic Student 517,SYN-EXP-000517,SYN-SIS-000517,synthetic517,rmiller33@schoolname.example,Section A,51.27,59.53
Synthetic Student 518,SYN-EXP-000518,SYN-SIS-000518,synthetic518,srivera33@schoolname.example,Section B,51.32,52.59
Synthetic Student 519,SYN-EXP-000519,SYN-SIS-000519,synthetic519,tnguyen33@schoolname.example,Section C,48.58,0
Synthetic Student 520,SYN-EXP-000520,SYN-SIS-000520,synthetic520,vpatel33@schoolname.example,Section D,62.95,66.06
Synthetic Student 521,SYN-EXP-000521,SYN-SIS-000521,synthetic521,achen33@schoolname.example,Section A,63.65,70.43
Synthetic Student 522,SYN-EXP-000522,SYN-SIS-000522,synthetic522,bdavis33@schoolname.example,Section B,41.66,45.59
Synthetic Student 523,SYN-EXP-000523,SYN-SIS-000523,synthetic523,cevans33@schoolname.example,Section C,33.25,39.18
Synthetic Student 524,SYN-EXP-000524,SYN-SIS-000524,synthetic524,dflores33@schoolname.example,Section D,0,0
Synthetic Student 525,SYN-EXP-000525,SYN-SIS-000525,synthetic525,egarcia33@schoolname.example,Section A,46.83,57.22
Synthetic Student 526,SYN-EXP-000526,SYN-SIS-000526,synthetic526,fhayes33@schoolname.example,Section B,82.89,81.28
Synthetic Student 527,SYN-EXP-000527,SYN-SIS-000527,synthetic527,gibrahim33@schoolname.example,Section C,84.51,85.04
Synthetic Student 528,SYN-EXP-000528,SYN-SIS-000528,synthetic528,hjohnson33@schoolname.example,Section D,72.39,84.35
Synthetic Student 529,SYN-EXP-000529,SYN-SIS-000529,synthetic529,ikim33@schoolname.example,Section A,0,73.17
Synthetic Student 530,SYN-EXP-000530,SYN-SIS-000530,synthetic530,jlewis33@schoolname.example,Section B,51.38,57.99
Synthetic Student 531,SYN-EXP-000531,SYN-SIS-000531,synthetic531,kmartinez33@schoolname.example,Section C,31.55,38.1
Synthetic Student 532,SYN-EXP-000532,SYN-SIS-000532,synthetic532,lnelson33@schoolname.example,Section D,44.76,42.68
Synthetic Student 533,SYN-EXP-000533,SYN-SIS-000533,synthetic533,mortiz33@schoolname.example,Section A,49.57,57.97
Synthetic Student 534,SYN-EXP-000534,SYN-SIS-000534,synthetic534,nprice33@schoolname.example,Section B,48.55,56.07
Synthetic Student 535,SYN-EXP-000535,SYN-SIS-000535,synthetic535,pstone33@schoolname.example,Section C,36.14,46.87
Synthetic Student 536,SYN-EXP-000536,SYN-SIS-000536,synthetic536,qmiller33@schoolname.example,Section D,0,72.51
Synthetic Student 537,SYN-EXP-000537,SYN-SIS-000537,synthetic537,rrivera33@schoolname.example,Section A,18.61,26.79
Synthetic Student 538,SYN-EXP-000538,SYN-SIS-000538,synthetic538,snguyen33@schoolname.example,Section B,53.35,63.12
Synthetic Student 539,SYN-EXP-000539,SYN-SIS-000539,synthetic539,tpatel33@schoolname.example,Section C,56.28,65.31
Synthetic Student 540,SYN-EXP-000540,SYN-SIS-000540,synthetic540,vbrooks33@schoolname.example,Section D,57.2,66.32
Synthetic Student 541,SYN-EXP-000541,SYN-SIS-000541,synthetic541,adavis33@schoolname.example,Section A,40.31,51.25
Synthetic Student 542,SYN-EXP-000542,SYN-SIS-000542,synthetic542,bevans33@schoolname.example,Section B,35.39,46.28
Synthetic Student 543,SYN-EXP-000543,SYN-SIS-000543,synthetic543,cflores33@schoolname.example,Section C,41.64,43.39
Synthetic Student 544,SYN-EXP-000544,SYN-SIS-000544,synthetic544,dgarcia33@schoolname.example,Section D,49.59,53.17
Synthetic Student 545,SYN-EXP-000545,SYN-SIS-000545,synthetic545,ehayes33@schoolname.example,Section A,62.76,71.77
Synthetic Student 546,SYN-EXP-000546,SYN-SIS-000546,synthetic546,fibrahim33@schoolname.example,Section B,56.25,63.25
Synthetic Student 547,SYN-EXP-000547,SYN-SIS-000547,synthetic547,gjohnson33@schoolname.example,Section C,49.21,56.55
Synthetic Student 548,SYN-EXP-000548,SYN-SIS-000548,synthetic548,hkim33@schoolname.example,Section D,44.31,49.8
Synthetic Student 549,SYN-EXP-000549,SYN-SIS-000549,synthetic549,ilewis33@schoolname.example,Section A,46.58,44.13
Synthetic Student 550,SYN-EXP-000550,SYN-SIS-000550,synthetic550,jmartinez33@schoolname.example,Section B,46.14,46.37
Synthetic Student 551,SYN-EXP-000551,SYN-SIS-000551,synthetic551,knelson33@schoolname.example,Section C,67.29,75.5
Synthetic Student 552,SYN-EXP-000552,SYN-SIS-000552,synthetic552,lortiz33@schoolname.example,Section D,64.54,64.78
Synthetic Student 553,SYN-EXP-000553,SYN-SIS-000553,synthetic553,mprice33@schoolname.example,Section A,53,64.53
Synthetic Student 554,SYN-EXP-000554,SYN-SIS-000554,synthetic554,nstone33@schoolname.example,Section B,43.94,52.31
Synthetic Student 555,SYN-EXP-000555,SYN-SIS-000555,synthetic555,pmiller33@schoolname.example,Section C,72.95,84.08
Synthetic Student 556,SYN-EXP-000556,SYN-SIS-000556,synthetic556,qrivera33@schoolname.example,Section D,31.17,33.55
Synthetic Student 557,SYN-EXP-000557,SYN-SIS-000557,synthetic557,rnguyen33@schoolname.example,Section A,29.98,25.92
Synthetic Student 558,SYN-EXP-000558,SYN-SIS-000558,synthetic558,spatel33@schoolname.example,Section B,82.9,90.52
Synthetic Student 559,SYN-EXP-000559,SYN-SIS-000559,synthetic559,tbrooks33@schoolname.example,Section C,30.95,24.52
Synthetic Student 560,SYN-EXP-000560,SYN-SIS-000560,synthetic560,vchen33@schoolname.example,Section D,60.64,64.32
Synthetic Student 561,SYN-EXP-000561,SYN-SIS-000561,synthetic561,aevans33@schoolname.example,Section A,64.36,67.73
Synthetic Student 562,SYN-EXP-000562,SYN-SIS-000562,synthetic562,bflores33@schoolname.example,Section B,86.25,86.33
Synthetic Student 563,SYN-EXP-000563,SYN-SIS-000563,synthetic563,cgarcia33@schoolname.example,Section C,46.77,48.27
Synthetic Student 564,SYN-EXP-000564,SYN-SIS-000564,synthetic564,dhayes33@schoolname.example,Section D,77.87,78.5
Synthetic Student 565,SYN-EXP-000565,SYN-SIS-000565,synthetic565,eibrahim33@schoolname.example,Section A,32.85,39.76
Synthetic Student 566,SYN-EXP-000566,SYN-SIS-000566,synthetic566,fjohnson33@schoolname.example,Section B,56.4,53.39
Synthetic Student 567,SYN-EXP-000567,SYN-SIS-000567,synthetic567,gkim33@schoolname.example,Section C,46.42,52.98
Synthetic Student 568,SYN-EXP-000568,SYN-SIS-000568,synthetic568,hlewis33@schoolname.example,Section D,46.2,51.83
Synthetic Student 569,SYN-EXP-000569,SYN-SIS-000569,synthetic569,imartinez33@schoolname.example,Section A,55.68,0
Synthetic Student 570,SYN-EXP-000570,SYN-SIS-000570,synthetic570,jnelson33@schoolname.example,Section B,60.94,68.84
Synthetic Student 571,SYN-EXP-000571,SYN-SIS-000571,synthetic571,kortiz33@schoolname.example,Section C,30.62,43.4
Synthetic Student 572,SYN-EXP-000572,SYN-SIS-000572,synthetic572,lprice33@schoolname.example,Section D,72.21,80.83
Synthetic Student 573,SYN-EXP-000573,SYN-SIS-000573,synthetic573,mstone33@schoolname.example,Section A,50.45,51.72
Synthetic Student 574,SYN-EXP-000574,SYN-SIS-000574,synthetic574,nmiller33@schoolname.example,Section B,33.9,35.76
Synthetic Student 575,SYN-EXP-000575,SYN-SIS-000575,synthetic575,privera34@schoolname.example,Section C,14.17,22.16
Synthetic Student 576,SYN-EXP-000576,SYN-SIS-000576,synthetic576,qnguyen34@schoolname.example,Section D,61.14,69.32
Synthetic Student 577,SYN-EXP-000577,SYN-SIS-000577,synthetic577,rpatel34@schoolname.example,Section A,35.2,41.92
Synthetic Student 578,SYN-EXP-000578,SYN-SIS-000578,synthetic578,sbrooks34@schoolname.example,Section B,42.88,45.25
Synthetic Student 579,SYN-EXP-000579,SYN-SIS-000579,synthetic579,tchen34@schoolname.example,Section C,44,45.53
Synthetic Student 580,SYN-EXP-000580,SYN-SIS-000580,synthetic580,vdavis34@schoolname.example,Section D,37.8,52.54
Synthetic Student 581,SYN-EXP-000581,SYN-SIS-000581,synthetic581,aflores34@schoolname.example,Section A,69.41,79.26
Synthetic Student 582,SYN-EXP-000582,SYN-SIS-000582,synthetic582,bgarcia34@schoolname.example,Section B,40.05,49.72
Synthetic Student 583,SYN-EXP-000583,SYN-SIS-000583,synthetic583,chayes34@schoolname.example,Section C,47.49,59.17
Synthetic Student 584,SYN-EXP-000584,SYN-SIS-000584,synthetic584,dibrahim34@schoolname.example,Section D,47.04,59.89
Synthetic Student 585,SYN-EXP-000585,SYN-SIS-000585,synthetic585,ejohnson34@schoolname.example,Section A,53.43,70.73
Synthetic Student 586,SYN-EXP-000586,SYN-SIS-000586,synthetic586,fkim34@schoolname.example,Section B,35.66,44.36
Synthetic Student 587,SYN-EXP-000587,SYN-SIS-000587,synthetic587,glewis34@schoolname.example,Section C,38.76,49.26
Synthetic Student 588,SYN-EXP-000588,SYN-SIS-000588,synthetic588,hmartinez34@schoolname.example,Section D,55.11,62.75
Synthetic Student 589,SYN-EXP-000589,SYN-SIS-000589,synthetic589,inelson34@schoolname.example,Section A,0,78.62
Synthetic Student 590,SYN-EXP-000590,SYN-SIS-000590,synthetic590,jortiz34@schoolname.example,Section B,81.48,92.93
Synthetic Student 591,SYN-EXP-000591,SYN-SIS-000591,synthetic591,kprice34@schoolname.example,Section C,59.65,68.87
Synthetic Student 592,SYN-EXP-000592,SYN-SIS-000592,synthetic592,lstone34@schoolname.example,Section D,0,18.05
Synthetic Student 593,SYN-EXP-000593,SYN-SIS-000593,synthetic593,mmiller34@schoolname.example,Section A,39.94,42.87
Synthetic Student 594,SYN-EXP-000594,SYN-SIS-000594,synthetic594,nrivera34@schoolname.example,Section B,78.88,90.04
Synthetic Student 595,SYN-EXP-000595,SYN-SIS-000595,synthetic595,pnguyen34@schoolname.example,Section C,24.61,30.11
Synthetic Student 596,SYN-EXP-000596,SYN-SIS-000596,synthetic596,qpatel34@schoolname.example,Section D,21.38,30.9
Synthetic Student 597,SYN-EXP-000597,SYN-SIS-000597,synthetic597,rbrooks34@schoolname.example,Section A,36.27,42.26
Synthetic Student 598,SYN-EXP-000598,SYN-SIS-000598,synthetic598,schen34@schoolname.example,Section B,44.88,41.63
Synthetic Student 599,SYN-EXP-000599,SYN-SIS-000599,synthetic599,tdavis34@schoolname.example,Section C,0,48.71
Synthetic Student 600,SYN-EXP-000600,SYN-SIS-000600,synthetic600,vevans34@schoolname.example,Section D,31.32,0
Synthetic Student 601,SYN-EXP-000601,SYN-SIS-000601,synthetic601,agarcia34@schoolname.example,Section A,80.08,83.27
Synthetic Student 602,SYN-EXP-000602,SYN-SIS-000602,synthetic602,bhayes34@schoolname.example,Section B,38.92,48.14
Synthetic Student 603,SYN-EXP-000603,SYN-SIS-000603,synthetic603,cibrahim34@schoolname.example,Section C,69.34,73.1
Synthetic Student 604,SYN-EXP-000604,SYN-SIS-000604,synthetic604,djohnson34@schoolname.example,Section D,93.06,92.63
Synthetic Student 605,SYN-EXP-000605,SYN-SIS-000605,synthetic605,ekim34@schoolname.example,Section A,0,85.68
Synthetic Student 606,SYN-EXP-000606,SYN-SIS-000606,synthetic606,flewis34@schoolname.example,Section B,0,0
Synthetic Student 607,SYN-EXP-000607,SYN-SIS-000607,synthetic607,gmartinez34@schoolname.example,Section C,63.22,65.96
Synthetic Student 608,SYN-EXP-000608,SYN-SIS-000608,synthetic608,hnelson34@schoolname.example,Section D,45.98,52.35
Synthetic Student 609,SYN-EXP-000609,SYN-SIS-000609,synthetic609,iortiz34@schoolname.example,Section A,87.59,87.93
Synthetic Student 610,SYN-EXP-000610,SYN-SIS-000610,synthetic610,jprice34@schoolname.example,Section B,17.39,15.31
Synthetic Student 611,SYN-EXP-000611,SYN-SIS-000611,synthetic611,kstone34@schoolname.example,Section C,20.36,33.75
Synthetic Student 612,SYN-EXP-000612,SYN-SIS-000612,synthetic612,lmiller34@schoolname.example,Section D,30.12,37.75
Synthetic Student 613,SYN-EXP-000613,SYN-SIS-000613,synthetic613,mrivera34@schoolname.example,Section A,29.79,39.8
Synthetic Student 614,SYN-EXP-000614,SYN-SIS-000614,synthetic614,nnguyen34@schoolname.example,Section B,20.57,0
Synthetic Student 615,SYN-EXP-000615,SYN-SIS-000615,synthetic615,ppatel34@schoolname.example,Section C,93.05,88.34
Synthetic Student 616,SYN-EXP-000616,SYN-SIS-000616,synthetic616,qbrooks34@schoolname.example,Section D,64.56,67.55
Synthetic Student 617,SYN-EXP-000617,SYN-SIS-000617,synthetic617,rchen34@schoolname.example,Section A,41.77,51.32
Synthetic Student 618,SYN-EXP-000618,SYN-SIS-000618,synthetic618,sdavis34@schoolname.example,Section B,33.38,0
Synthetic Student 619,SYN-EXP-000619,SYN-SIS-000619,synthetic619,tevans34@schoolname.example,Section C,73.46,77.78
Synthetic Student 620,SYN-EXP-000620,SYN-SIS-000620,synthetic620,vflores34@schoolname.example,Section D,15.97,29.22
Synthetic Student 621,SYN-EXP-000621,SYN-SIS-000621,synthetic621,ahayes34@schoolname.example,Section A,34.07,38.89
Synthetic Student 622,SYN-EXP-000622,SYN-SIS-000622,synthetic622,bibrahim34@schoolname.example,Section B,61.67,65.91
Synthetic Student 623,SYN-EXP-000623,SYN-SIS-000623,synthetic623,cjohnson34@schoolname.example,Section C,45.26,46.19
Synthetic Student 624,SYN-EXP-000624,SYN-SIS-000624,synthetic624,dkim34@schoolname.example,Section D,46.66,51.22
Synthetic Student 625,SYN-EXP-000625,SYN-SIS-000625,synthetic625,elewis34@schoolname.example,Section A,31.06,0
Synthetic Student 626,SYN-EXP-000626,SYN-SIS-000626,synthetic626,fmartinez34@schoolname.example,Section B,41.26,52.48
Synthetic Student 627,SYN-EXP-000627,SYN-SIS-000627,synthetic627,gnelson34@schoolname.example,Section C,53.12,61.5
Synthetic Student 628,SYN-EXP-000628,SYN-SIS-000628,synthetic628,hortiz34@schoolname.example,Section D,85.56,92.87
Synthetic Student 629,SYN-EXP-000629,SYN-SIS-000629,synthetic629,iprice34@schoolname.example,Section A,71.91,78.32
Synthetic Student 630,SYN-EXP-000630,SYN-SIS-000630,synthetic630,jstone34@schoolname.example,Section B,43.55,46.77
Synthetic Student 631,SYN-EXP-000631,SYN-SIS-000631,synthetic631,kmiller34@schoolname.example,Section C,21.08,27.77
